StageID,EvID,値1,周回,場面,味方指定,敵指定,ﾀｰﾝ下限,ﾀｰﾝ上限,発生済EvID,未発生EvID,Exit,戦闘前,拡大,条件1,値1-1,値1-2,条件2,値2-1,値2-2,繰返,特殊処理,特殊処理,値2
06Common,26,0,0,行動終了,Daiyosei,,,,,,1,,0,現在地形,氷の島,,,,,0,,,
07Common,16,0,0,戦闘前,Reimu,Sanae,,,,,1,1,0,,,,,,,0,,,
07Common,17,0,0,戦闘前,Marisa,Sanae,,,,,1,1,0,,,,,,,0,,,
07Common,18,0,0,戦闘前,Keine,KeineH,Sanae,,,,,1,1,0,,,,,,,0,,,
07Common,19,0,0,戦闘前,Nitori,Sanae,,,,,1,1,0,,,,,,,0,,,
07Common,20,0,0,戦闘前,Youmu,Sanae,,,,,1,1,0,,,,,,,0,,,
07Common,21,0,0,戦闘前,Alice,Sanae,,,,,1,1,0,,,,,,,0,,,
07Common,7,0,0,戦闘前,Reimu,Momiji,,,,,1,1,0,,,,,,,0,,,
07Common,8,0,0,戦闘前,Marisa,Momiji,,,,,1,1,0,,,,,,,0,,,
07Common,9,0,0,戦闘前,Keine,KeineH,Momiji,,,,,1,1,0,,,,,,,0,,,
07Common,10,0,0,戦闘前,Nitori,Momiji,,,,,1,1,0,,,,,,,0,,,
07Common,11,0,0,戦闘前,Alice,Momiji,,,,,1,1,0,,,,,,,0,,,
07Common,12,0,0,戦闘前,Youmu,Momiji,,,,,1,1,0,,,,,,,0,,,
07Common,13,0,0,戦闘前,Rumia,Momiji,,,,,1,1,0,,,,,,,0,,,
07Common,14,0,0,戦闘前,Daiyosei,Momiji,,,,,1,1,0,,,,,,,0,,,
07Common,15,0,0,戦闘前,Cirno,Momiji,,,,,1,1,0,,,,,,,0,,,
07Common,23,23,1,戦闘前,Makura,Momiji,,,,,1,1,0,,,,,,,0,,,
07Common,24,24,1,戦闘前,Meko,Momiji,,,,,1,1,0,,,,,,,0,,,
07Common,25,25,1,戦闘前,Makura,Sanae,,,,,1,1,0,,,,,,,0,,,
07Common,26,26,1,戦闘前,Momiji,Momiji,,,,,1,1,0,,,,,,,0,,,
07Common,27,27,1,戦闘前,Sanae,Sanae,,,,,1,1,0,,,,,,,0,,,
07Common,28,28,1,戦闘前,Momiji,Sanae,,,,,1,1,0,,,,,,,0,,,
07Common,29,29,1,戦闘前,Tensoku,Sanae,,,,,1,1,0,,,,,,,0,,,
07Common,100,4,1,戦闘前,Aya,Momiji,,,,,1,1,0,,,,,,,0,,,Battle_All
07Common,101,5,1,戦闘前,Hatate,Momiji,,,,,1,1,0,,,,,,,0,,,Battle_All
07Common,102,6,1,戦闘前,Kanako,Momiji,,,,,1,1,0,,,,,,,0,,,Battle_All
07Common,103,7,1,戦闘前,Suwako,Momiji,,,,,1,1,0,,,,,,,0,,,Battle_All
07Common,2,0,0,戦闘・ボム直後,,Sanae_en,,,,,1,,0,敵HP割合,0,0,,,,0,,,
07Common,2,0,0,戦闘・ボム直後,,Sanae_en,,,,,1,,0,敵HP割合,0,30,,,,0,,,
07Common,3,0,0,戦闘・ボム直後,,Momiji_en,,,,,1,,0,敵HP,0,0,,,,0,NO_PICHUN,,
07Common,5,0,0,戦闘・ボム後,,,,,,,1,,0,味方数,0,0,,,,0,,,
07Common,6,0,0,戦闘・ボム後,,,,,3,,0,,0,敵数,0,0,,,,0,,,
07Common,4,0,0,戦闘・ボム後,,,,,3,,1,,0,,,,,,,0,,,
07Common,0,0,0,ターン終了,,,1,1,,2,1,,0,,,,,,,0,,,
07Common,1,0,0,行動終了,,Sanae_en,,,,,1,,0,x座標,608,608,y座標,512,512,0,,,
08Common,9,0,0,戦闘前,Reimu,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,10,0,0,戦闘前,Marisa,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,11,0,0,戦闘前,Keine,KeineH,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,12,0,0,戦闘前,Nitori,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,13,0,0,戦闘前,Alice,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,14,0,0,戦闘前,Youmu,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,15,0,0,戦闘前,Rumia,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,16,0,0,戦闘前,Daiyosei,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,17,0,0,戦闘前,Cirno,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,18,0,0,戦闘前,Reimu,Elliy,,,31,,1,1,0,,,,,,,0,,,
08Common,19,0,0,戦闘前,Marisa,Elliy,,,31,,1,1,0,,,,,,,0,,,
08Common,20,0,0,戦闘前,Keine,KeineH,Elliy,,,31,,1,1,0,,,,,,,0,,,
08Common,21,0,0,戦闘前,Nitori,Elliy,,,31,,1,1,0,,,,,,,0,,,
08Common,22,0,0,戦闘前,Alice,Elliy,,,31,,1,1,0,,,,,,,0,,,
08Common,23,0,0,戦闘前,Youmu,Elliy,,,31,,1,1,0,,,,,,,0,,,
08Common,24,0,0,戦闘前,Rumia,Elliy,,,31,,1,1,0,,,,,,,0,,,
08Common,25,0,0,戦闘前,Daiyosei,Elliy,,,31,,1,1,0,,,,,,,0,,,
08Common,26,0,0,戦闘前,Cirno,Elliy,,,31,,1,1,0,,,,,,,0,,,
08Common,27,0,0,戦闘前,Daiyosei,Maid,,,,,1,1,0,,,,,,,0,,,
08Common,28,0,0,戦闘前,Cirno,Maid,,,,,1,1,0,,,,,,,0,,,
08Common,31,31,0,戦闘前,All,Elliy_en,,,,,1,0,0,フェイズ,2,2,,,,0,,,
08Common,33,33,1,戦闘前,Makura,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,34,34,1,戦闘前,Meko,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,35,35,1,戦闘前,Meiling,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,40,40,1,戦闘前,Sakuya,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,41,41,1,戦闘前,Patchouli,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,42,42,1,戦闘前,Remilia,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,43,43,1,戦闘前,Flan,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,44,44,1,戦闘前,Tensoku,Meiling,,,,,1,1,0,,,,,,,0,,,
08Common,36,36,1,戦闘前,Makura,Elliy,,,31,,1,1,0,,,,,,,0,,,
08Common,37,37,1,戦闘前,Meko,Elliy,,,31,,1,1,0,,,,,,,0,,,
08Common,38,38,1,戦闘前,Elliy,Elliy,,,31,,1,1,0,,,,,,,0,,,
08Common,39,39,1,戦闘前,Kurumi,Elliy,,,31,,1,1,0,,,,,,,0,,,
08Common,100,30,1,戦闘前,Yuka,Meiling,,,,,1,1,0,,,,,,,0,,,Battle_All
08Common,30,0,0,戦闘・ボム直後,All,,,,,7,0,,0,フェイズ,1,1,,,,1,,,
08Common,5,0,0,戦闘・ボム直後,,Meiling_en,,,,,1,,0,敵HP,0,0,,,,0,NO_PICHUN,GET_SPELL,
08Common,8,0,0,戦闘・ボム後,,,,,,,1,,0,味方数,0,0,,,,0,,,
08Common,32,32,0,戦闘・ボム後,,Elliy_en,,,,31,0,,0,敵HP,0,0,,,,0,SET_WPVAL1,,1
08Common,4,0,0,戦闘・ボム後,,Elliy_en,,,,32,0,,0,敵HP,0,0,,,,0,SET_WPVAL1,,1
08Common,6,0,0,戦闘・ボム後,,,,,5,,1,,0,,,,,,,0,,,
08Common,2,0,0,戦闘・ボム後,,,,,3,,0,,0,,,,,,,0,,,
08Common,3,0,0,スペル撃破,,Meiling_en,,,,,1,,0,スペルID,0,0,,,,0,,,
08Common,6,0,0,スペル逃げ切り,,Meiling_en,,,,,1,,0,スペルID,1,1,,,,0,,,
08Common,0,0,0,ターン開始,,,2,2,,,1,,0,,,,,,,0,,,
08Common,2,0,0,ターン終了,,,3,3,,,1,,0,,,,,,,0,,,
08Common,30,0,0,行動終了,All,,,,,7,0,,0,フェイズ,1,1,,,,1,,,
08Common,29,0,0,行動終了,,Elliy_en,,,,4,1,,0,フェイズ,2,2,WP_VAL1が一定値,2,2,1,,,
09Common,9,0,0,戦闘前,Reimu,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,10,0,0,戦闘前,Marisa,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,11,0,0,戦闘前,Keine,KeineH,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,12,0,0,戦闘前,Nitori,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,13,0,0,戦闘前,Alice,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,14,0,0,戦闘前,Youmu,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,15,0,0,戦闘前,Rumia,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,16,0,0,戦闘前,Daiyosei,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,17,0,0,戦闘前,Cirno,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,18,0,0,戦闘前,Reimu,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,19,0,0,戦闘前,Marisa,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,20,0,0,戦闘前,Keine,KeineH,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,21,0,0,戦闘前,Nitori,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,22,0,0,戦闘前,Alice,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,23,0,0,戦闘前,Youmu,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,24,0,0,戦闘前,Rumia,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,25,0,0,戦闘前,Daiyosei,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,26,0,0,戦闘前,Cirno,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,27,0,0,戦闘前,Reimu,Kurumi,,,,,1,1,0,,,,,,,0,,,
09Common,28,0,0,戦闘前,Marisa,Kurumi,,,,,1,1,0,,,,,,,0,,,
09Common,29,0,0,戦闘前,Keine,KeineH,Kurumi,,,,,1,1,0,,,,,,,0,,,
09Common,30,0,0,戦闘前,Nitori,Kurumi,,,,,1,1,0,,,,,,,0,,,
09Common,31,0,0,戦闘前,Alice,Kurumi,,,,,1,1,0,,,,,,,0,,,
09Common,32,0,0,戦闘前,Youmu,Kurumi,,,,,1,1,0,,,,,,,0,,,
09Common,33,0,0,戦闘前,Rumia,Kurumi,,,,,1,1,0,,,,,,,0,,,
09Common,34,0,0,戦闘前,Daiyosei,Kurumi,,,,,1,1,0,,,,,,,0,,,
09Common,35,0,0,戦闘前,Cirno,Kurumi,,,,,1,1,0,,,,,,,0,,,
09Common,42,42,1,戦闘前,Makura,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,43,43,1,戦闘前,Makura,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,44,44,1,戦闘前,Meko,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,45,45,1,戦闘前,Meko,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,46,46,1,戦闘前,Patchouli,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,47,47,1,戦闘前,Kurumi,Kurumi,,,,,1,1,0,,,,,,,0,,,
09Common,48,48,1,戦闘前,Kurumi,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,49,49,1,戦闘前,Elliy,Kurumi,,,,,1,1,0,,,,,,,0,,,
09Common,50,50,1,戦闘前,Koakuma,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,51,51,1,戦闘前,Shinki,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,52,52,1,戦闘前,Remilia,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,53,53,1,戦闘前,Meiling,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,54,54,1,戦闘前,Flan,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,55,55,1,戦闘前,Sakuya,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,56,56,1,戦闘前,Yuka,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,57,57,1,戦闘前,Shinki,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,58,58,1,戦闘前,Yumeko,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,59,59,1,戦闘前,Mima,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,60,60,1,戦闘前,Tensoku,Patchouli,,,,,1,1,0,,,,,,,0,,,
09Common,61,61,1,戦闘前,Tensoku,Kurumi,,,,,1,1,0,,,,,,,0,,,
09Common,62,62,1,戦闘前,Tensoku,Koakuma,,,,,1,1,0,,,,,,,0,,,
09Common,7,0,0,戦闘・ボム直後,,Patchouli_en,,,,,1,,0,敵HP,0,0,,,,0,NO_PICHUN,GET_SPELL,
09Common,4,0,0,戦闘・ボム直後,,Kurumi_en,,,2,,1,,0,敵HP,0,0,,,,0,ADD_WPVAL1,,1
09Common,3,0,0,戦闘・ボム直後,,Kurumi_en,,,,2,1,,0,敵HP,0,0,,,,0,ADD_WPVAL1,,1
09Common,38,0,0,戦闘・ボム後,,,,,,,1,,0,味方数,0,0,,,,0,,,
09Common,37,0,0,戦闘・ボム後,,,,,7,,0,,0,スペル獲得数,2,2,,,,0,,,
09Common,8,0,0,戦闘・ボム後,,,,,7,,1,,0,,,,,,,0,,,
09Common,5,0,0,スペル撃破,,Patchouli_en,,,,,1,,0,スペルID,0,0,,,,0,,,
09Common,6,0,0,スペル撃破,,Patchouli_en,,,,,1,,0,スペルID,1,1,,,,0,ADD_WPVAL0,,-1
09Common,6,0,0,スペル逃げ切り,,Patchouli_en,,,,,1,,0,スペルID,1,1,,,,0,,,
09Common,8,0,0,スペル逃げ切り,,Patchouli_en,,,,,1,,0,スペルID,2,2,,,,0,,,
09Common,36,0,0,ターン開始,,,,,,,0,,0,WP_VAL1が一定値,0,0,,,,1,,,
09Common,1,0,0,ターン開始,,,2,2,,3,1,,0,,,,,,,0,,,
09Common,2,0,0,ターン開始,,,4,4,,3,1,,0,,,,,,,0,,,
09Common,0,0,0,ターン開始,,,,,2,,1,,0,ユニット生存,Kurumi_en,,,,,1,,,
09Common,0,0,0,ロード/SLG,,,,,2,,1,,0,ユニット生存,Kurumi_en,,,,,1,,,
10Common,32,0,0,戦闘前,,Yuka_en,,,,10,0,0,0,WP_VAL0が一定値,0,4,,,,1,ADD_WPVAL1,,-1
10Common,70,0,0,戦闘前,,Yuka_en,,,,10,0,0,0,WP_VAL1が一定値,1,4,フェイズ,2,2,1,ADD_WPVAL0,ADD_WPVAL1,5
10Common,11,0,0,戦闘前,Reimu,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,12,0,0,戦闘前,Marisa,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,13,0,0,戦闘前,Keine,KeineH,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,14,0,0,戦闘前,Nitori,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,15,0,0,戦闘前,Alice,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,16,0,0,戦闘前,Youmu,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,17,0,0,戦闘前,Rumia,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,18,0,0,戦闘前,Daiyosei,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,19,0,0,戦闘前,Cirno,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,2,0,0,戦闘前,,Yuka,,,,,1,1,0,,,,,,,0,,,
10Common,29,0,0,戦闘前,Marisa,Yuka,,,21,,1,1,0,DemoName,maspa,,,,,0,,,
10Common,20,0,0,戦闘前,Reimu,Yuka,,,,,1,1,0,,,,,,,0,,,
10Common,21,0,0,戦闘前,Marisa,Yuka,,,,,1,1,0,,,,,,,0,,,
10Common,22,0,0,戦闘前,Alice,Yuka,,,,,1,1,0,,,,,,,0,,,
10Common,23,0,0,戦闘前,Reimu,Elliy,,,,,1,1,0,,,,,,,0,,,
10Common,24,0,0,戦闘前,Marisa,Elliy,,,,,1,1,0,,,,,,,0,,,
10Common,25,0,0,戦闘前,Alice,Elliy,,,,,1,1,0,,,,,,,0,,,
10Common,26,0,0,戦闘前,Reimu,Kurumi,,,,,1,1,0,,,,,,,0,,,
10Common,27,0,0,戦闘前,Marisa,Kurumi,,,,,1,1,0,,,,,,,0,,,
10Common,28,0,0,戦闘前,Alice,Kurumi,,,,,1,1,0,,,,,,,0,,,
10Common,42,32,1,戦闘前,Makura,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,43,33,1,戦闘前,Meko,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,44,34,1,戦闘前,Sakuya,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,45,35,1,戦闘前,Makura,Yuka,,,,,1,1,0,,,,,,,0,,,
10Common,46,36,1,戦闘前,Meko,Yuka,,,,,1,1,0,,,,,,,0,,,
10Common,47,37,1,戦闘前,Yuka,Yuka,,,,,1,1,0,,,,,,,0,,,
10Common,48,38,1,戦闘前,Yukari,Yuka,,,,,1,1,0,,,,,,,0,,,
10Common,49,39,1,戦闘前,Elliy,Yuka,,,,,1,1,0,,,,,,,0,,,
10Common,50,40,1,戦闘前,Kurumi,Yuka,,,,,1,1,0,,,,,,,0,,,
10Common,51,41,1,戦闘前,Elliy,Elliy,,,,,1,1,0,,,,,,,0,,,
10Common,52,42,1,戦闘前,Kurumi,Kurumi,,,,,1,1,0,,,,,,,0,,,
10Common,53,43,1,戦闘前,Remilia,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,54,44,1,戦闘前,Flan,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,55,45,1,戦闘前,Yumeko,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,56,46,1,戦闘前,Meiling,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,57,47,1,戦闘前,Patchouli,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,58,48,1,戦闘前,Koakuma,Sakuya,,,,,1,1,0,,,,,,,0,,,
10Common,59,49,1,戦闘前,Shinki,Yuka,,,,,1,1,0,,,,,,,0,,,
10Common,60,50,1,戦闘前,Yumeko,Yuka,,,,,1,1,0,,,,,,,0,,,
10Common,61,51,1,戦闘前,Tensoku,Yuka,,,,,1,1,0,,,,,,,0,,,
10Common,100,8,1,戦闘前,Yukari,Yuka,,,,,1,1,0,,,,,,,0,,,Battle_All
10Common,-1,0,0,戦闘・ボム直後,,Sakuya_en,,,,0,1,,0,敵HP,0,0,,,,0,NO_SBREAK,,
10Common,30,0,0,戦闘・ボム直後,,,,,29,,0,,0,,,,,,,0,,,
10Common,36,0,0,戦闘・ボム直後,,Yuka_en,,,,,0,,0,敵HP割合,0,40,,,,0,NO_PICHUN,,
10Common,7,0,0,戦闘・ボム直後,,Sakuya_en,,,,,1,,0,敵HP,0,0,,,,0,NO_PICHUN,GET_SPELL,
10Common,10,0,0,戦闘・ボム後,,Yuka_en,,,,,0,,0,WP_VAL1が一定値,0,0,,,,0,,,
10Common,9,0,0,戦闘・ボム後,,,,,,,1,,0,味方数,0,0,,,,0,,,
10Common,36,0,0,戦闘・ボム後,,Yuka_en,,,,,0,,0,敵HP割合,0,40,,,,0,NO_PICHUN,,
10Common,3,0,0,戦闘・ボム後,,,,,36,,1,,0,,,,,,,0,,,
10Common,35,7,0,戦闘・ボム後,,,,,7,,0,,0,,,,,,,0,,,
10Common,8,0,0,戦闘・ボム後,,,,,7,,1,,0,,,,,,,0,,,
10Common,0,0,0,戦闘・ボム後,,Sakuya_en,,,,0,1,,0,,,,,,,0,,,
10Common,4,0,0,スペル撃破,,Sakuya_en,,,,,1,,0,スペルID,0,0,,,,0,,,
10Common,5,0,0,スペル撃破,,Sakuya_en,,,,,1,,0,スペルID,1,1,,,,0,,,
10Common,5,0,0,スペル逃げ切り,,Sakuya_en,,,,,1,,0,スペルID,1,1,,,,0,,,
10Common,8,0,0,スペル逃げ切り,,Sakuya_en,,,,,1,,0,スペルID,2,2,,,,0,,,
10Common,31,0,0,ロード/SLG/暗転中,,,,,29,,1,,0,,,,,,,1,,,
10Common,71,0,0,ターン開始,,,,,,10,1,,0,WP_VAL0が一定値,5,10,WP_VAL1が一定値,5,10,1,ADD_WPVAL0,ADD_WPVAL1,-5
10Common,0,0,0,ターン終了,,,4,4,,,1,,0,,,,,,,0,,,
11Common,13,0,0,戦闘前,Reimu,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,14,0,0,戦闘前,Marisa,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,15,0,0,戦闘前,Keine,KeineH,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,16,0,0,戦闘前,Nitori,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,17,0,0,戦闘前,Alice,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,18,0,0,戦闘前,Youmu,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,19,0,0,戦闘前,Rumia,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,20,0,0,戦闘前,Daiyosei,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,21,0,0,戦闘前,Cirno,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,22,0,0,戦闘前,Keine,KeineH,Patchouli,,,,,1,1,0,,,,,,,0,,,
11Common,25,21,1,戦闘前,Makura,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,26,22,1,戦闘前,Meko,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,27,23,1,戦闘前,Remilia,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,28,24,1,戦闘前,Flan,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,29,25,1,戦闘前,Sakuya,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,30,26,1,戦闘前,Meiling,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,31,27,1,戦闘前,Patchouli,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,32,28,1,戦闘前,Yuka,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,33,29,1,戦闘前,Shinki,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,34,30,1,戦闘前,Koakuma,Remilia,0,0,5,,1,1,0,,,,,,,0,,,
11Common,35,31,1,戦闘前,Tensoku,Meiling,,,,,1,1,0,,,,,,,0,,,
11Common,36,32,1,戦闘前,Tensoku,Remilia,,,5,,1,1,0,,,,,,,0,,,
11Common,100,27,1,戦闘前,Byakuren,ByakurenH,Remilia,,,5,,1,1,0,,,,,,,0,,,Battle_All
11Common,101,46,1,戦闘前,Tenshi,Remilia,,,5,,1,1,0,,,,,,,0,,,Battle_All
11Common,102,65,1,戦闘前,Satori,Remilia,,,5,,1,1,0,,,,,,,0,,,Battle_All
11Common,103,66,1,戦闘前,Koishi,Remilia,,,5,,1,1,0,,,,,,,0,,,Battle_All
11Common,12,0,0,戦闘・ボム直後,,Remilia_en,,,,,0,,0,敵HP,0,0,スペル獲得数,3,4,0,,,
11Common,9,0,0,戦闘・ボム直後,,Remilia_en,,,,,1,,0,敵HP,0,0,,,,0,GET_SPELL,,
11Common,4,0,0,戦闘・ボム直後,,Sakuya_en,,,,,1,,0,敵HP,0,0,,,,0,GET_SPELL,NO_PICHUN,
11Common,1,0,0,戦闘・ボム直後,,Remilia_en,,,,5,1,,0,,,,,,,1,,,
11Common,11,0,0,戦闘・ボム後,,,,,,,1,,0,味方数,0,0,,,,0,,,
11Common,10,0,0,戦闘・ボム後,,,,,9,,1,,0,,,,,,,0,,,
11Common,5,0,0,戦闘・ボム後,,,,,4,,1,,0,,,,,,,0,,,
11Common,3,0,0,戦闘・ボム後,,Sakuya_en,,,,,1,,0,敵HP割合,0,50,ユニット生存,Meiling_en,,0,,,
11Common,6,0,0,スペル撃破,,Remilia_en,,,,,1,,0,スペルID,0,0,,,,0,,,
11Common,7,0,0,スペル撃破,,Remilia_en,,,,,1,,0,スペルID,1,1,,,,0,,,
11Common,8,0,0,スペル撃破,,Remilia_en,,,,,1,,0,スペルID,2,2,,,,0,,,
11Common,5,0,0,スペル逃げ切り,,Sakuya_en,,,,,1,,0,スペルID,1,1,,,,0,,,
11Common,7,0,0,スペル逃げ切り,,Remilia_en,,,,,1,,0,スペルID,1,1,,,,0,,,
11Common,8,0,0,スペル逃げ切り,,Remilia_en,,,,,1,,0,スペルID,2,2,,,,0,,,
11Common,10,0,0,スペル逃げ切り,,Remilia_en,,,,,1,,0,スペルID,3,3,,,,0,,,
11Common,2,0,0,ターン終了,,,2,2,,,1,,0,,,,,,,0,,,
11Common,23,0,0,ロード/SLG/暗転中,,,,,,5,1,,0,,,,,,,1,,,
12Common,13,0,0,戦闘前,Reimu,Sunny,,,,,1,1,0,,,,,,,0,,,
12Common,14,0,0,戦闘前,Marisa,Sunny,,,,,1,1,0,,,,,,,0,,,
12Common,15,0,0,戦闘前,Keine,KeineH,Sunny,,,,,1,1,0,,,,,,,0,,,
12Common,16,0,0,戦闘前,Alice,Sunny,,,,,1,1,0,,,,,,,0,,,
12Common,17,0,0,戦闘前,Kurumi,Sunny,,,,,1,1,0,,,,,,,0,,,
12Common,18,0,0,戦闘前,Reimu,Star,,,,,1,1,0,,,,,,,0,,,
12Common,19,0,0,戦闘前,Marisa,Star,,,,,1,1,0,,,,,,,0,,,
12Common,20,0,0,戦闘前,Keine,KeineH,Star,,,,,1,1,0,,,,,,,0,,,
12Common,21,0,0,戦闘前,Alice,Star,,,,,1,1,0,,,,,,,0,,,
12Common,22,0,0,戦闘前,Kurumi,Star,,,,,1,1,0,,,,,,,0,,,
12Common,23,0,0,戦闘前,Reimu,Luna,,,,,1,1,0,,,,,,,0,,,
12Common,24,0,0,戦闘前,Marisa,Luna,,,,,1,1,0,,,,,,,0,,,
12Common,25,0,0,戦闘前,Keine,KeineH,Luna,,,,,1,1,0,,,,,,,0,,,
12Common,26,0,0,戦闘前,Alice,Luna,,,,,1,1,0,,,,,,,0,,,
12Common,27,0,0,戦闘前,Kurumi,Luna,,,,,1,1,0,,,,,,,0,,,
12Common,28,0,0,戦闘前,Reimu,Rumia,,,,,1,1,0,,,,,,,0,,,
12Common,29,0,0,戦闘前,Marisa,Rumia,,,,,1,1,0,,,,,,,0,,,
12Common,30,0,0,戦闘前,Keine,KeineH,Rumia,,,,,1,1,0,,,,,,,0,,,
12Common,31,0,0,戦闘前,Alice,Rumia,,,,,1,1,0,,,,,,,0,,,
12Common,32,0,0,戦闘前,Kurumi,Rumia,,,,,1,1,0,,,,,,,0,,,
12Common,33,0,0,戦闘前,Reimu,Cirno,,,,,1,1,0,,,,,,,0,,,
12Common,34,0,0,戦闘前,Marisa,Cirno,,,,,1,1,0,,,,,,,0,,,
12Common,35,0,0,戦闘前,Keine,KeineH,Cirno,,,,,1,1,0,,,,,,,0,,,
12Common,36,0,0,戦闘前,Alice,Cirno,,,,,1,1,0,,,,,,,0,,,
12Common,37,0,0,戦闘前,Kurumi,Cirno,,,,,1,1,0,,,,,,,0,,,
12Common,38,0,0,戦闘前,Marisa,Cirno,,,,,1,1,0,,,,,,,0,,,
12Common,39,0,0,戦闘前,Kurumi,Evileye,Bakebake,,,,,1,1,0,,,,,,,0,,,
12Common,52,50,1,戦闘前,Meko,Sunny,,,,,1,1,0,,,,,,,0,,,
12Common,53,51,1,戦闘前,Makura,Star,,,,,1,1,0,,,,,,,0,,,
12Common,54,52,1,戦闘前,Makura,Sunny,,,,,1,1,0,,,,,,,0,,,
