CharDataID,SkillID,L1,L2,L3,L4,L5,L6,L7,L8,L9
ParseeN_en01,MIKIRI,1,1,,,,,,,
ParseeN_en01,SATTACK,1,1,,,,,,,
ParseeN_en01,P_BEAT,1,,,,,,,,
ParseeN_en01,DOUBLE,82,,,,,,,,
Patchouli01,ENCHANT_AGNI,1,,,,,,,,
Patchouli01,M_SHIELD+_PATCHE,1,25,35,47,,,,,
Patchouli01,LIBRARY,20,,,,,,,,
Patchouli01,CURE_MP_PATCHE,43,,,,,,,,
Patchouli01,KENJA,100,,,,,,,,
Patchouli01,MAHOU,1,1,1,15,23,32,43,53,65
Patchouli01,KIAI,1,,,,,,,,
Patchouli01,NODIST,1,,,,,,,,
Patchouli01,HAWAY2,1,,,,,,,,
Patchouli02,ENCHANT_AGNI,1,,,,,,,,
Patchouli02,M_SHIELD+_PATCHE,1,25,35,47,,,,,
Patchouli02,LIBRARY,20,,,,,,,,
Patchouli02,CURE_MP_PATCHE,43,,,,,,,,
Patchouli02,KENJA,100,,,,,,,,
Patchouli02,MAHOU,1,1,1,15,23,32,43,53,65
Patchouli02,KIAI,1,,,,,,,,
Patchouli02,NODIST,1,,,,,,,,
Patchouli02,HAWAY2,1,,,,,,,,
Patchouli03,ENCHANT_AGNI,1,,,,,,,,
Patchouli03,M_SHIELD+_PATCHE,1,25,35,47,,,,,
Patchouli03,LIBRARY,20,,,,,,,,
Patchouli03,CURE_MP_PATCHE,43,,,,,,,,
Patchouli03,KENJA,1,,,,,,,,
Patchouli03,MAHOU,1,1,1,15,23,32,43,53,65
Patchouli03,KIAI,1,,,,,,,,
Patchouli03,NODIST,1,,,,,,,,
Patchouli03,HAWAY2,1,,,,,,,,
Patchouli04,ENCHANT_AGNI,1,,,,,,,,
Patchouli04,M_SHIELD+_PATCHE,1,25,35,47,,,,,
Patchouli04,LIBRARY,20,,,,,,,,
Patchouli04,CURE_MP_PATCHE,43,,,,,,,,
Patchouli04,KENJA,100,,,,,,,,
Patchouli04,MAHOU,1,1,1,15,23,32,43,53,65
Patchouli04,KIAI,1,,,,,,,,
Patchouli04,NODIST,1,,,,,,,,
Patchouli04,HAWAY2,1,,,,,,,,
Patchouli05,ENCHANT_AGNI,1,,,,,,,,
Patchouli05,M_SHIELD+_PATCHE,1,25,35,47,,,,,
Patchouli05,LIBRARY,20,,,,,,,,
Patchouli05,CURE_MP_PATCHE,43,,,,,,,,
Patchouli05,KENJA,1,,,,,,,,
Patchouli05,MAHOU,1,1,1,15,23,32,43,53,65
Patchouli05,KIAI,1,,,,,,,,
Patchouli05,NODIST,1,,,,,,,,
Patchouli05,HAWAY2,1,,,,,,,,
Patchouli_en01,MAHOU,1,1,1,15,23,32,43,53,65
Patchouli_en01,NODIST,1,,,,,,,,
Patchouli_en01,MIKIRI,30,,,,,,,,
Patchouli_en01,GUARD,30,,,,,,,,
Patchouli_en02,MAHOU,1,1,1,15,23,32,43,53,65
Patchouli_en02,NODIST,1,,,,,,,,
Patchouli_en02,MIKIRI,1,1,,,,,,,
Patchouli_en02,GUARD,1,1,,,,,,,
Ran01,KYUBI,1,70,,,,,,,
Ran01,SHIKI+_RAN,1,,,,,,,,
Ran01,BUDDHIST,35,,,,,,,,
Ran01,CREATE_RAN,40,,,,,,,,
Ran01,SUP+_RAN,60,,,,,,,,
Ran01,SATTACK,1,1,,,,,,,
Ran01,MIKIRI,1,,,,,,,,
Ran01,P_EVADE,1,,,,,,,,
Ran_en01,SATTACK,1,1,,,,,,,
Ran_en01,SGUARD,1,,,,,,,,
Ran_en01,FAST,1,,,,,,,,
Ran_en01,KIAI,35,35,35,35,35,,,,
Ran_en01,MIKIRI,35,,,,,,,,
Ran_en02,SATTACK,1,1,,,,,,,
Ran_en02,SGUARD,1,1,,,,,,,
Ran_en02,FAST,1,,,,,,,,
Ran_en02,SAVE_BUL,1,,,,,,,,
Ran_en02,KIAI,1,1,1,1,1,35,35,,
Ran_en02,MIKIRI,1,35,,,,,,,
RanN_en01,KIAI,1,1,1,1,1,,,,
RanN_en01,SATTACK,1,1,,,,,,,
RanN_en01,MIKIRI,1,,,,,,,,
RanN_en01,P_EVADE,1,,,,,,,,
RanN_en02,KIAI,1,1,1,1,1,1,1,,
RanN_en02,SATTACK,1,1,,,,,,,
RanN_en02,MIKIRI,1,1,,,,,,,
RanN_en02,P_EVADE,1,,,,,,,,
RanN_en03,KIAI,1,1,1,1,1,1,1,1,1
RanN_en03,SATTACK,1,1,,,,,,,
RanN_en03,MIKIRI,1,,,,,,,,
RanN_en03,P_EVADE,1,,,,,,,,
RanN_en03,DOUBLE,1,,,,,,,,
RanN_en04,KIAI,1,1,1,1,1,1,80,81,82
RanN_en04,SATTACK,1,1,,,,,,,
RanN_en04,MIKIRI,1,,,,,,,,
RanN_en04,P_EVADE,1,,,,,,,,
RanN_en04,DOUBLE,82,,,,,,,,
Reimu01,Y_BUSTER,1,35,65,,,,,,
Reimu01,N_KEKKAI,1,,,,,,,,
Reimu01,INTUITION,18,,,,,,,,
Reimu01,COMPAT+_REIMU,27,,,,,,,,
Reimu01,SPELLCARD,100,,,,,,,,
Reimu01,MIKO,1,8,15,23,31,39,48,57,65
Reimu01,KIAI,1,1,1,1,1,1,,,
Reimu01,GRAZE,1,,,,,,,,
Reimu02,Y_BUSTER,1,35,65,,,,,,
Reimu02,N_KEKKAI+,1,,,,,,,,
Reimu02,INTUITION,18,,,,,,,,
Reimu02,COMPAT+_REIMU,27,,,,,,,,
Reimu02,SPELLCARD,100,,,,,,,,
Reimu02,MIKO,1,8,15,23,31,39,48,57,65
Reimu02,KIAI,1,1,1,1,1,1,,,
Reimu02,GRAZE,1,,,,,,,,
Reimu03,Y_BUSTER,1,35,65,,,,,,
Reimu03,N_KEKKAI+,1,,,,,,,,
Reimu03,INTUITION,18,,,,,,,,
Reimu03,COMPAT+_REIMU,27,,,,,,,,
Reimu03,SPELLCARD,65,,,,,,,,
Reimu03,MIKO,1,8,15,23,31,39,48,57,65
Reimu03,KIAI,1,1,1,1,1,1,,,
Reimu03,GRAZE,1,,,,,,,,
Reimu_en01,MIKO,1,8,15,23,31,39,48,57,65
Reimu_en01,KIAI,1,1,1,1,1,1,60,60,
Reimu_en01,HARITSUKI,1,,,,,,,,
Reimu_en01,P_EVADE,1,,,,,,,,
Reimu_en01,P_TURN,1,,,,,,,,
Reimu_en01,MIKIRI,60,60,,,,,,,
ReimuN_en01,MIKO,1,1,1,1,1,1,1,80,81
ReimuN_en01,KIAI,1,1,1,1,1,1,80,81,82
ReimuN_en01,HARITSUKI,1,,,,,,,,
ReimuN_en01,P_EVADE,1,,,,,,,,
ReimuN_en01,P_TURN,1,,,,,,,,
ReimuN_en01,MIKIRI,1,1,,,,,,,
ReimuN_en01,DOUBLE,80,,,,,,,,
Reisen01,FULLFLAT,1,,,,,,,,
Reisen01,BULLETCHARGE,1,,,,,,,,
Reisen01,RANGE+_ALL_REISEN,10,50,,,,,,,
Reisen01,PENETRATE_REISEN,25,,,,,,,,
Reisen01,KIAI,1,1,1,1,1,,,,
Reisen01,BLOCKING,1,,,,,,,,
Reisen01,SATTACK,1,1,,,,,,,
Reisen01,SGUARD,1,,,,,,,,
Remilia01,VAMPIRE+,1,,,,,,,,
Remilia01,MOV+_REMILIA,1,,,,,,,,
Remilia01,INIPOW+_REMILIA,15,,,,,,,,
Remilia01,ADD_SPECIAL_REMILIA,30,,,,,,,,
Remilia01,SPIRIT+_REMILIA,40,,,,,,,,
Remilia01,SCARLET,65,,,,,,,,
Remilia01,KIAI,1,1,1,1,1,1,,,
Remilia01,NOSIZE,1,,,,,,,,
Remilia01,P_HIT,1,,,,,,,,
Remilia_en01,KIAI,1,1,1,1,1,1,,,
Remilia_en01,NOSIZE,1,,,,,,,,
Remilia_en01,P_HIT,1,,,,,,,,
Remilia_en02,KIAI,1,1,1,1,1,1,,,
Remilia_en02,NOSIZE,1,,,,,,,,
Remilia_en02,P_HIT,1,,,,,,,,
Remilia_en02,P_TURN,1,,,,,,,,
RemiliaN_en01,KIAI,1,1,1,1,1,1,,,
RemiliaN_en01,MIKIRI,1,1,,,,,,,
RemiliaN_en01,NOSIZE,1,,,,,,,,
RemiliaN_en01,P_ALL,1,,,,,,,,
RemiliaN_en02,KIAI,1,1,1,1,1,1,1,,
RemiliaN_en02,MIKIRI,1,1,,,,,,,
RemiliaN_en02,NOSIZE,1,,,,,,,,
RemiliaN_en02,P_ALL,1,,,,,,,,
RemiliaN_en03,KIAI,1,1,1,1,1,1,1,1,
RemiliaN_en03,MIKIRI,1,1,,,,,,,
RemiliaN_en03,NOSIZE,1,,,,,,,,
RemiliaN_en03,P_ALL,1,,,,,,,,
RemiliaN_en03,DOUBLE,1,,,,,,,,
RemiliaN_en04,KIAI,1,1,1,1,1,1,1,1,1
RemiliaN_en04,MIKIRI,1,1,,,,,,,
RemiliaN_en04,NOSIZE,1,,,,,,,,
RemiliaN_en04,P_ALL,1,,,,,,,,
RemiliaN_en04,DOUBLE,1,,,,,,,,
RemiliaN_en05,KIAI,1,1,1,1,1,1,80,81,82
RemiliaN_en05,MIKIRI,1,80,,,,,,,
RemiliaN_en05,NOSIZE,1,,,,,,,,
RemiliaN_en05,P_ALL,1,,,,,,,,
RemiliaN_en05,DOUBLE,82,,,,,,,,
Rumia01,DARKNESS,1,,,,,,,,
Rumia01,ZOC_NIGHT,1,24,40,,,,,,
Rumia01,YAMI+,9,20,38,,,,,,
Rumia01,YAMI++,45,,,,,,,,
Rumia01,EXRUMIA,65,,,,,,,,
Rumia01,WEP+_GEN_BAKA,100,,,,,,,,
Rumia01,SGUARD,1,,,,,,,,
Rumia01,SOKO,1,1,1,1,,,,,
Rumia01,P_TURN,1,,,,,,,,
Rumia01,P_GOTHIT,1,,,,,,,,
Rumia02,DARKNESS,1,,,,,,,,
Rumia02,ZOC_NIGHT,1,24,40,,,,,,
Rumia02,YAMI+,9,20,38,,,,,,
Rumia02,YAMI++,45,,,,,,,,
Rumia02,EXRUMIA,65,,,,,,,,
Rumia02,WEP+_GEN_BAKA,100,,,,,,,,
Rumia02,SGUARD,1,,,,,,,,
Rumia02,SOKO,1,1,1,1,,,,,
Rumia02,P_TURN,1,,,,,,,,
Rumia02,P_GOTHIT,1,,,,,,,,
Rumia03,DARKNESS,1,,,,,,,,
Rumia03,ZOC_NIGHT,1,24,40,,,,,,
Rumia03,YAMI+,9,20,38,,,,,,
Rumia03,YAMI++,45,,,,,,,,
Rumia03,EXRUMIA,65,,,,,,,,
Rumia03,WEP+_GEN_BAKA,1,,,,,,,,
Rumia03,SGUARD,1,,,,,,,,
Rumia03,SOKO,1,1,1,1,,,,,
Rumia03,P_TURN,1,,,,,,,,
Rumia03,P_GOTHIT,1,,,,,,,,
Rumia_en01,SGUARD,1,,,,,,,,
Rumia_en01,SOKO,1,1,1,1,35,35,50,,
Rumia_en01,P_TURN,1,,,,,,,,
Rumia_en01,P_GOTHIT,1,,,,,,,,
Rumia_en02,SGUARD,1,,,,,,,,
Rumia_en02,SOKO,1,1,1,1,1,1,1,1,1
Rumia_en02,P_TURN,1,,,,,,,,
Rumia_en02,P_GOTHIT,1,,,,,,,,
Rumia_en02,DOUBLE,1,,,,,,,,
Sakuya01,P_SQUARE+,1,22,36,50,,,,,
Sakuya01,MEIDOCHO,1,30,55,,,,,,
Sakuya01,KNIFE_COLLECT,20,,,,,,,,
Sakuya01,REATTACK_SAKUYA,37,,,,,,,,
Sakuya01,SAKUYA,65,,,,,,,,
Sakuya01,SHOSYA,1,,,,,,,,
Sakuya01,BLOCKING,1,1,,,,,,,
Sakuya01,COUNTER,1,1,,,,,,,
Sakuya02,P_SQUARE+,1,22,36,50,,,,,
Sakuya02,MEIDOCHO,1,30,55,,,,,,
Sakuya02,KNIFE_COLLECT,20,,,,,,,,
Sakuya02,REATTACK_SAKUYA,37,,,,,,,,
Sakuya02,SAKUYA,65,,,,,,,,
Sakuya02,SHOSYA,1,,,,,,,,
Sakuya02,BLOCKING,1,1,,,,,,,
Sakuya02,COUNTER,1,1,,,,,,,
Sakuya_en01,SHOSYA,1,,,,,,,,
Sakuya_en01,BLOCKING,1,1,,,,,,,
Sakuya_en01,COUNTER,1,1,,,,,,,
Sakuya_en01,MIKIRI,1,20,,,,,,,
Sakuya_en01,PROB+,20,20,,,,,,,
Sakuya_en02,SHOSYA,1,,,,,,,,
Sakuya_en02,COUNTER,1,1,,,,,,,
Sakuya_en02,MIKIRI,1,20,,,,,,,
Sakuya_en02,PROB+,20,20,,,,,,,
Sakuya_en03,SHOSYA,1,,,,,,,,
Sakuya_en03,COUNTER,1,1,,,,,,,
Sakuya_en03,MIKIRI,1,20,,,,,,,
Sakuya_en03,PROB+,20,20,,,,,,,
Sakuya_en04,SHOSYA,1,,,,,,,,
Sakuya_en04,COUNTER,1,1,,,,,,,
Sakuya_en04,MIKIRI,1,20,,,,,,,
Sakuya_en04,PROB+,20,20,,,,,,,
SakuyaN_en01,SHOSYA,1,,,,,,,,
SakuyaN_en01,COUNTER,1,1,,,,,,,
SakuyaN_en01,MIKIRI,1,20,,,,,,,
SakuyaN_en01,PROB+,20,20,,,,,,,
Sanae01,SANAE,1,28,48,,,,,,
Sanae01,SP_COST-_SANAE,1,,,,,,,,
Sanae01,PAIRFROM+_SANAE,100,100,100,,,,,,
Sanae01,MAX_GOD,41,,,,,,,,
Sanae01,FINALMAXGOD,60,,,,,,,,
Sanae01,SANAESAN,70,,,,,,,,
Sanae01,MIKO,1,9,17,25,33,41,49,60,70
Sanae01,KIAI,1,1,1,1,1,1,,,
Sanae01,SHINNEN,1,,,,,,,,
Sanae02,SANAE,1,28,48,,,,,,
Sanae02,SP_COST-_SANAE,1,,,,,,,,
Sanae02,PAIRFROM+_SANAE,15,30,45,,,,,,
Sanae02,MAX_GOD,41,,,,,,,,
Sanae02,FINALMAXGOD,60,,,,,,,,
Sanae02,SANAESAN,70,,,,,,,,
Sanae02,MIKO,1,9,17,25,33,41,49,60,70
Sanae02,KIAI,1,1,1,1,1,1,,,
Sanae02,SHINNEN,1,,,,,,,,
Sanae_en01,MIKO,1,9,17,25,33,41,49,58,67
Sanae_en01,SOKO,1,1,1,1,1,,,,
Sanae_en01,SHINNEN,1,,,,,,,,
Sanae_en02,MIKO,1,9,17,25,33,41,49,58,67
Sanae_en02,KIAI,1,1,1,1,1,1,,,
Sanae_en02,SOKO,1,1,1,1,1,1,,,
Sanae_en02,MIKIRI,1,1,,,,,,,
SanaeN_en01,MIKO,1,1,1,1,1,1,80,81,82
SanaeN_en01,KIAI,1,1,1,1,1,1,80,81,82
SanaeN_en01,SOKO,1,1,1,1,1,1,,,
SanaeN_en01,MIKIRI,1,1,,,,,,,
SanaeN_en01,CURE_SP+,80,,,,,,,,
SanaeN_en01,DOUBLE,81,,,,,,,,
Satori01,PAIR+_SATORI,100,100,100,,,,,,
Satori01,DAM+_WEP_SATORI,1,,,,,,,,
Satori01,TRAUMA,1,,,,,,,,
Satori01,SPIRIT+_SATORI,35,,,,,,,,
Satori01,THIRDEYE,1,1,1,1,1,1,1,1,1
Satori01,MIKIRI,1,,,,,,,,
Satori01,P_EVADE,1,,,,,,,,
Satori02,PAIR+_SATORI,1,1,1,,,,,,
Satori02,DAM+_WEP_SATORI,1,,,,,,,,
Satori02,TRAUMA,1,,,,,,,,
Satori02,SPIRIT+_SATORI,35,,,,,,,,
Satori02,THIRDEYE,1,1,1,1,1,1,1,1,1
Satori02,MIKIRI,1,,,,,,,,
Satori02,P_EVADE,1,,,,,,,,
Satori_en01,THIRDEYE,1,1,1,1,1,1,1,1,1
Satori_en01,NODIST,1,,,,,,,,
Satori_en01,MIKIRI,1,1,,,,,,,
Satori_en01,P_GOTHIT,1,,,,,,,,
Shanghai01,SATTACK,1,,,,,,,,
Sheep_en01,KIAI,1,1,1,1,1,,,,
Sheep_en01,SOKO,1,1,1,1,,,,,
Sheep_en01,SATTACK,1,,,,,,,,
SheepL_en01,SOKO,1,1,1,1,1,1,1,,
SheepL_en01,SGUARD,1,1,1,1,,,,,
SheepL_en01,GUARD,1,,,,,,,,
SheepL_en02,SOKO,1,1,1,1,1,1,1,,
SheepL_en02,SGUARD,1,1,1,1,,,,,
SheepL_en02,GUARD,1,1,,,,,,,
SheepL_en03,SOKO,1,1,1,1,1,1,1,1,1
SheepL_en03,SGUARD,1,1,1,1,,,,,
SheepL_en03,GUARD,1,1,,,,,,,
SheepL_en03,CURE_SP+,1,,,,,,,,
SheepLN_en01,DOUBLE,1,,,,,,,,
SheepLN_en01,SOKO+,1,1,1,1,1,,,,
SheepLN_en01,P_TURN+,1,,,,,,,,
SheepLN_en01,MAXPOW++,1,,,,,,,,
SheepLN_en01,CURE_SP+,1,,,,,,,,
SheepLN_en02,DOUBLE,1,,,,,,,,
SheepLN_en02,SOKO+,1,1,1,1,1,1,,,
SheepLN_en02,P_TURN+,1,,,,,,,,
SheepLN_en02,MAXPOW++,1,,,,,,,,
SheepLN_en02,CURE_SP+,1,,,,,,,,
SheepLN_en03,DOUBLE,1,,,,,,,,
SheepLN_en03,SOKO+,1,1,1,1,1,1,1,1,
SheepLN_en03,P_TURN+,1,,,,,,,,
SheepLN_en03,MAXPOW++,1,,,,,,,,
SheepLN_en03,CURE_SP+,1,,,,,,,,
SheepLN_en04,DOUBLE,1,,,,,,,,
SheepLN_en04,SOKO+,1,1,1,1,1,1,1,1,1
SheepLN_en04,P_TURN+,1,,,,,,,,
SheepLN_en04,MAXPOW++,1,,,,,,,,
SheepLN_en04,CURE_SP+,1,,,,,,,,
SheepLN_en05,DOUBLE,83,,,,,,,,
SheepLN_en05,SOKO+,1,1,1,1,1,1,83,84,85
SheepLN_en05,P_TURN+,1,,,,,,,,
SheepLN_en05,MAXPOW++,1,,,,,,,,
SheepLN_en05,CURE_SP+,1,,,,,,,,
SheepR_en01,SOKO,1,1,1,1,1,,,,
SheepR_en01,SGUARD,1,1,1,,,,,,
SheepR_en01,GUARD,1,,,,,,,,
SheepR_en02,SOKO,1,1,1,1,1,,,,
SheepR_en02,SGUARD,1,1,1,,,,,,
SheepR_en02,GUARD,1,1,,,,,,,
SheepR_en03,SOKO,1,1,1,1,1,1,1,,
SheepR_en03,SGUARD,1,1,1,1,,,,,
SheepR_en03,GUARD,1,1,,,,,,,
SheepR_en04,SOKO,1,1,1,1,1,1,1,1,1
SheepR_en04,SGUARD,1,1,1,1,,,,,
SheepR_en04,GUARD,1,1,,,,,,,
SheepR_en04,CURE_SP,1,,,,,,,,
SheepW_en01,DOUBLE,1,,,,,,,,
SheepW_en01,KIAI,1,1,1,1,1,,,,
SheepW_en01,MIKIRI,1,1,,,,,,,
SheepW_en02,DOUBLE,1,,,,,,,,
SheepW_en02,KIAI,1,1,1,1,1,1,1,,
SheepW_en02,MIKIRI,1,1,,,,,,,
SheepW_en03,TRIPLE,1,,,,,,,,
SheepW_en03,KIAI,1,1,1,1,1,1,1,1,1
SheepW_en03,MIKIRI,1,1,,,,,,,
SheepW_en03,CURE_SP,1,,,,,,,,
Shinki01,ZOC_BARRIER,1,,,,,,,,
Shinki01,CURE_SP_TURN_SHINKI,21,,,,,,,,
Shinki01,BABUMI,35,,,,,,,,
Shinki01,HUG,45,,,,,,,,
Shinki01,CURE_SP,1,,,,,,,,
Shinki01,SHINNEN,1,,,,,,,,
Shinki01,UP_SP,1,1,1,,,,,,
Shinki01,EXTEND,1,,,,,,,,
Shinki_en01,DOUBLE,1,,,,,,,,
Shinki_en01,CURE_SP+,1,,,,,,,,
Shinki_en01,MAXPOW++,1,,,,,,,,
Shinki_en01,P_ALL,1,,,,,,,,
Shinki_en01,SHINNEN,1,1,,,,,,,
Shinki_en01,MIKIRI,1,1,,,,,,,
Shinki_en02,DOUBLE,1,,,,,,,,
Shinki_en02,CURE_SP+,1,,,,,,,,
Shinki_en02,MAXPOW++,1,,,,,,,,
Shinki_en02,P_ALL,1,,,,,,,,
Shinki_en02,SHINNEN,1,1,,,,,,,
Shinki_en02,MIKIRI,1,1,,,,,,,
Shinki_en02,GUARD,1,,,,,,,,
Shinki_en03,DOUBLE,1,,,,,,,,
Shinki_en03,CURE_SP+,1,,,,,,,,
Shinki_en03,MAXPOW++,1,,,,,,,,
Shinki_en03,P_ALL,1,,,,,,,,
Shinki_en03,SHINNEN,1,1,,,,,,,
Shinki_en03,MIKIRI,1,1,,,,,,,
Shinki_en03,GUARD,1,1,,,,,,,
ShinkiN_en01,DOUBLE,1,,,,,,,,
ShinkiN_en01,CURE_SP+,1,,,,,,,,
ShinkiN_en01,MAXPOW++,1,,,,,,,,
ShinkiN_en01,P_ALL,1,,,,,,,,
ShinkiN_en01,SHINNEN,1,1,,,,,,,
ShinkiN_en01,MIKIRI,1,1,,,,,,,
ShinkiN_en01,GUARD,1,1,,,,,,,
Shiro_en01,GUARD,1,1,,,,,,,
ShiroB_en01,KIAI,1,1,1,1,1,,,,
ShiroB_en01,SOKO,1,1,1,1,,,,,
ShiroB_en01,SATTACK,1,,,,,,,,
Shizuha01,SABI,1,,,,,,,,
Shizuha01,PAIR+_SHIZUHA,1,25,35,,,,,,
Shizuha01,POW+_SATTACK_SHIZUHA,17,,,,,,,,
Shizuha01,SUP+_SHIZUHA,20,,,,,,,,
Shizuha01,AKI_SHIZUHA,60,,,,,,,,
Shizuha01,SATTACK,1,1,,,,,,,
Shizuha01,DAM+_SATTACK,1,,,,,,,,
Shizuha01,GRAZE,1,,,,,,,,
Shizuha02,SABI,1,,,,,,,,
Shizuha02,PAIR+_SHIZUHA,1,25,35,,,,,,
Shizuha02,POW+_SATTACK_SHIZUHA,17,,,,,,,,
Shizuha02,SUP+_SHIZUHA,20,,,,,,,,
Shizuha02,AKI_SHIZUHA,60,,,,,,,,
Shizuha02,SATTACK,1,1,,,,,,,
Shizuha02,DAM+_SATTACK,1,,,,,,,,
Shizuha02,GRAZE,1,,,,,,,,
Shizuha_en01,SATTACK,1,,,,,,,,
Shizuha_en01,DAM+_SATTACK,1,,,,,,,,
Shizuha_en01,P_EVADE,1,,,,,,,,
Shizuha_en01,MIKIRI,50,,,,,,,,
Sho01,POINT+_SHO,1,,,,,,,,
Sho01,WEP+_SHO,1,,,,,,,,
Sho01,POW_DAM+_SHO,17,,,,,,,,
Sho01,JUSTICE,100,,,,,,,,
Sho01,SP_COST-_SHO,100,,,,,,,,
Sho01,HORIKI,1,1,1,1,,,,,
Sho01,SOKO,1,1,1,1,1,1,1,,
Sho01,BLOCKING,1,,,,,,,,
Sho01,SGUARD,1,,,,,,,,
Sho02,POINT+_SHO,1,,,,,,,,
Sho02,WEP+_SHO,1,,,,,,,,
Sho02,POW_DAM+_SHO,17,,,,,,,,
Sho02,JUSTICE,100,,,,,,,,
Sho02,SP_COST-_SHO,100,,,,,,,,
Sho02,HORIKI,1,1,1,1,,,,,
Sho02,SOKO,1,1,1,1,1,1,1,,
Sho02,BLOCKING,1,,,,,,,,
Sho02,SGUARD,1,,,,,,,,
Sho03,POINT+_SHO,1,,,,,,,,
Sho03,WEP+_SHO,1,,,,,,,,
Sho03,POW_DAM+_SHO,17,,,,,,,,
Sho03,JUSTICE,1,,,,,,,,
Sho03,SP_COST-_SHO,1,,,,,,,,
Sho03,HORIKI,1,1,1,1,,,,,
Sho03,SOKO,1,1,1,1,1,1,1,,
Sho03,BLOCKING,1,,,,,,,,
Sho03,SGUARD,1,,,,,,,,
Sho_en01,HORIKI,1,1,1,1,,,,,
Sho_en01,SOKO,1,1,1,1,1,1,1,,
Sho_en01,SGUARD,1,,,,,,,,
Sho_en02,HORIKI,1,1,1,1,,,,,
Sho_en02,SOKO,1,1,1,1,1,1,1,,
Sho_en02,BLOCKING,1,,,,,,,,
Sho_en02,SGUARD,1,,,,,,,,
ShoN_en01,HORIKI,1,1,1,1,,,,,
ShoN_en01,SOKO,1,1,1,1,1,1,1,,
ShoN_en01,SGUARD,1,,,,,,,,
ShoN_en02,HORIKI,1,1,1,1,,,,,
ShoN_en02,SOKO,1,1,1,1,1,1,1,,
ShoN_en02,BLOCKING,1,,,,,,,,
ShoN_en02,SGUARD,1,,,,,,,,
Star01,STAR_FAIRY,1,,,,,,,,
Star01,RADER,1,24,40,,,,,,
Star01,THREE_FAIRIES_STAR,1,21,38,50,,,,,
Star01,SPIRIT_CHANGE_STAR,65,,,,,,,,
Star01,SATTACK,1,1,,,,,,,
Star01,MIKIRI,1,,,,,,,,
Star01,P_BEAT,1,,,,,,,,
Star_en01,SATTACK,1,1,,,,,,,
Star_en01,MIKIRI,1,,,,,,,,
Star_en01,P_BEAT,1,,,,,,,,
Suika01,WEP+_ETC_SUIKA,1,,,,,,,,
Suika01,WEP+_ALL_SUIKA,1,,,,,,,,
Suika01,SHUCHU,20,,,,,,,,
Suika01,MPOWER,30,,,,,,,,
Suika01,MPPOWER,60,,,,,,,,
Suika01,ORGE,1,,,,,,,,
Suika01,SOKO,1,1,1,1,1,1,1,,
Suika01,HOROYOI,1,1,,,,,,,
Suika_en01,ORGE,1,,,,,,,,
Suika_en01,SOKO,1,1,1,1,1,30,30,,
Suika_en01,P_TURN,1,,,,,,,,
Suika_en01,HOROYOI,1,1,,,,,,,
SuikaN_en01,ORGE,1,,,,,,,,
SuikaN_en01,SOKO+,1,1,1,1,1,1,1,,
SuikaN_en01,MAXPOW+,1,,,,,,,,
SuikaN_en01,P_TURN+,1,,,,,,,,
SuikaN_en01,HOROYOI,1,1,,,,,,,
SuikaN_en02,ORGE,1,,,,,,,,
SuikaN_en02,SOKO+,1,1,1,1,1,1,1,,
SuikaN_en02,MAXPOW+,1,,,,,,,,
SuikaN_en02,P_TURN+,1,,,,,,,,
SuikaN_en02,HOROYOI,1,1,,,,,,,
SuikaN_en02,DOUBLE,1,,,,,,,,
SuikaN_en03,ORGE,1,,,,,,,,
SuikaN_en03,SOKO+,1,1,1,1,1,1,80,81,82
SuikaN_en03,MAXPOW+,1,,,,,,,,
SuikaN_en03,P_TURN+,1,,,,,,,,
SuikaN_en03,HOROYOI,1,1,,,,,,,
SuikaN_en03,DOUBLE,82,,,,,,,,
Sunny01,SUN_FAIRY,1,,,,,,,,
Sunny01,REFLECTION,1,,,,,,,,
Sunny01,THREE_FAIRIES_SUNNY,1,21,38,50,,,,,
Sunny01,S_BARRIER+,14,24,37,,,,,,
Sunny01,SPIRIT_CHANGE_SUNNY,65,,,,,,,,
Sunny01,KIAI,1,1,1,1,1,1,1,,
Sunny01,SOKO,1,1,1,1,1,1,,,
Sunny01,P_EVADE,1,,,,,,,,
Sunny_en01,KIAI,1,1,1,1,1,30,30,,
Sunny_en01,SOKO,1,1,1,30,30,30,,,
Sunny_en01,P_EVADE,1,,,,,,,,
Suwako01,GOD_WATER,1,,,,,,,,
Suwako01,WEP_ADD_STATE_SUWAKO,1,,,,,,,,
Suwako01,FAITH_SUWAKO,20,,,,,,,,
Suwako01,SPIRIT+_SUWAKO,35,,,,,,,,
Suwako01,ADD_SPIRIT_ALL_SUWAKO,70,,,,,,,,
Suwako01,MIKIRI,1,,,,,,,,
Suwako01,SATTACK,1,,,,,,,,
Suwako01,FAST,1,,,,,,,,
Suwako01,P_EVADE,1,,,,,,,,
Suwako_en01,KIAI,1,1,1,1,1,30,30,30,
Suwako_en01,MIKIRI,1,30,,,,,,,
Suwako_en01,SATTACK,1,,,,,,,,
Suwako_en01,NODIST,1,,,,,,,,
Suwako_en01,P_TURN,1,,,,,,,,
Suwako_en01,FAST,30,,,,,,,,
SuwakoN_en01,KIAI,1,1,1,1,1,1,,,
SuwakoN_en01,MIKIRI,1,1,,,,,,,
SuwakoN_en01,SATTACK,1,,,,,,,,
SuwakoN_en01,FAST,1,,,,,,,,
SuwakoN_en01,P_EVADE,1,,,,,,,,
