UnitID,Name,Demo,種,Damage,RMin,RMax,Hit,Crt,L,P,S,弾,MP,Pow,空,陸,水,夜,支,バ,サ,Special,Shape,Partner,BGM,Effect
Cirno05,냉동광선,icebeam,0,1950,2,4,15,-10,0,1,0,0,5,0,A,A,A,A,1,0,0,회피율15%다운,,,,ADD_STATE/PRY-/15
Cirno05,아이시클 폴,iciclefall,0,2050,3,5,10,20,0,0,0,15,0,0,A,A,B,A,0,0,0,,,,,
Cirno05,퍼펙트 프리즈,pfreeze,0,2600,2,5,25,35,0,0,0,0,30,110,A,A,B,A,0,0,0,,,,,
Cirno05,그레이트 크래셔,crasher,0,3100,2,4,10,40,0,1,0,4,0,130,A,A,B,A,0,0,1,,,,,
Cirno05,요정 동시공격,daichiru,0,2800,3,5,30,30,0,0,0,0,30,120,A,A,A,A,0,1,0,,,|Daiyosei|,,
Cirno05,바콰르텟 스페셜,baka,0,3700,2,4,15,20,0,1,0,0,35,130,A,A,A,A,0,1,1,,,|Rumia|Wriggle|Mystia|,,
Cirno05,파이널 바콰르텟 스페셜,fbaka,0,4400,1,3,25,20,0,1,0,2,0,140,A,A,A,A,0,1,1,,,|Rumia|Wriggle|Mystia|Daiyosei|,bgm_weapon_Cirno_Fbaka,
Daiyosei_en01,몸통박치기,taiatari,1,1500,1,2,30,35,0,1,1,0,0,0,A,A,B,A,0,0,0,,,,,
Daiyosei_en01,쿠나이탄,kunai,0,1850,2,4,25,-20,0,1,0,50,0,0,A,A,A,A,0,0,0,,,,,
Daiyosei_en01,화염탄,firebomber,0,2400,4,6,15,20,0,0,0,50,0,0,A,A,D,A,0,0,0,,,,,
Daiyosei_en02,몸통박치기,taiatari,1,1500,1,2,30,35,0,1,1,0,0,0,A,A,B,A,0,0,0,,,,,
Daiyosei_en02,쿠나이탄,kunai,0,1850,2,4,25,-20,0,1,0,50,0,0,A,A,A,A,0,0,0,,,,,
Daiyosei_en02,화염탄,firebomber,0,2400,4,6,15,20,0,0,0,50,0,0,A,A,D,A,0,0,0,,,,,
Daiyosei_en03,몸통박치기,taiatari,1,1500,1,2,30,35,0,1,1,0,0,0,A,A,B,A,0,0,0,,,,,
Daiyosei_en03,쿠나이탄,kunai,0,1850,2,4,25,-20,0,1,0,50,0,0,A,A,A,A,0,0,0,,,,,
Daiyosei_en03,화염탄,firebomber,0,2400,4,6,15,20,0,0,0,50,0,0,A,A,D,A,0,0,0,,,,,
Daiyosei01,몸통박치기,taiatari,1,1500,1,2,30,35,0,1,1,0,0,0,A,A,B,A,0,0,0,,,,,
Daiyosei01,쿠나이탄,kunai,0,1850,2,4,25,-20,0,1,0,20,0,0,A,A,A,A,1,0,0,,,,,
Daiyosei01,화염탄,firebomber,0,2200,4,6,15,20,0,0,0,10,0,0,A,A,D,A,0,0,0,,,,,
Daiyosei01,요정 동시공격,daichiru,0,2800,3,5,30,30,0,0,0,0,30,120,A,A,A,A,0,1,0,,,|Cirno|,,
Daiyosei02,몸통박치기,taiatari,1,1500,1,2,30,35,0,1,1,0,0,0,A,A,B,A,0,0,0,,,,,
Daiyosei02,쿠나이탄,kunai,0,1850,2,4,25,-20,0,1,0,20,0,0,A,A,A,A,1,0,0,,,,,
Daiyosei02,화염탄,firebomber,0,2200,4,6,15,20,0,0,0,10,0,0,A,A,D,A,0,0,0,,,,,
Daiyosei02,요정 동시공격,daichiru,0,2800,3,5,30,30,0,0,0,0,30,120,A,A,A,A,0,1,0,,,|Cirno|,,
Daiyosei02,파이널 바콰르텟 스페셜,fbaka,0,4400,1,3,25,20,0,1,0,2,0,140,A,A,A,A,0,1,1,,,|Cirno|Rumia|Wriggle|Mystia|,bgm_weapon_Cirno_Fbaka,
Daiyosei03,몸통박치기,taiatari,1,1500,1,2,30,35,0,1,1,0,0,0,A,A,B,A,0,0,0,,,,,
Daiyosei03,쿠나이탄,kunai,0,1850,2,4,25,-20,0,1,0,20,0,0,A,A,A,A,1,0,0,,,,,
Daiyosei03,화염탄,firebomber,0,2200,4,6,15,20,0,0,0,10,0,0,A,A,D,A,0,0,0,,,,,
Daiyosei03,요정 동시공격,daichiru,0,2800,3,5,30,30,0,0,0,0,30,120,A,A,A,A,0,1,0,,,|Cirno|,,
Daiyosei03,파이널 바콰르텟 스페셜,fbaka,0,4400,1,3,25,20,0,1,0,2,0,140,A,A,A,A,0,1,1,,,|Cirno|Rumia|Wriggle|Mystia|,bgm_weapon_Cirno_Fbaka,
DreamA_en01,발광,urami_map,0,2400,1,5,35,0,0,0,0,8,0,110,A,A,A,A,0,0,0,자기중심형,*circle,,,
DreamB_en01,발광,urami_map,0,2400,1,5,35,0,0,0,0,8,0,110,A,A,A,A,0,0,0,자기중심형,*circle,,,
DreamB_en02,발광,urami_map,0,2400,1,5,35,0,0,0,0,8,0,110,A,A,A,A,0,0,0,자기중심형,*circle,,,
DreamC_en01,앙금,tlaser_dark,0,2550,1,5,30,0,0,1,0,0,5,0,A,A,A,A,0,0,0,,,,,
Eiki_en01,탄막재판,judge,0,2200,1,7,60,10,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
Eiki_en01,길티 오어 낫 길티,GNG,0,2600,1,7,40,20,0,1,0,0,5,0,A,A,A,A,0,0,0,,,,,
Eiki_en01,시왕재판,juoh,0,3100,1,6,30,15,0,1,0,0,5,100,A,A,C,A,0,0,0,,,,,
Eiki_en01,라스트 저지먼트,judgement_map,0,3200,1,100,10,40,0,0,0,10,0,100,A,A,A,A,0,1,0,대포형,judgement,,,
Eiki_en02,탄막재판,judge,0,2200,1,7,60,10,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
Eiki_en02,길티 오어 낫 길티,GNG,0,2600,1,7,40,20,0,1,0,0,5,0,A,A,A,A,0,0,0,,,,,
Eiki_en02,시왕재판,juoh,0,3100,1,6,30,15,0,1,0,0,5,100,A,A,C,A,0,0,0,,,,,
Eiki_en02,라스트 저지먼트,judgement_map,0,3200,1,100,10,40,0,0,0,10,0,100,A,A,A,A,0,1,0,대포형,judgement,,,
Eiki_en03,탄막재판,judge,0,2200,1,7,60,10,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
Eiki_en03,길티 오어 낫 길티,GNG,0,2600,1,7,40,20,0,1,0,0,5,0,A,A,A,A,0,0,0,,,,,
Eiki_en03,시왕재판,juoh,0,3100,1,6,30,15,0,1,0,0,5,100,A,A,C,A,0,0,0,,,,,
Eiki_en03,라스트 저지먼트,judgement_map,0,3200,1,100,10,40,0,0,0,10,0,100,A,A,A,A,0,1,0,대포형,judgement,,,
Eiki_en04,탄막재판,judge,0,2200,1,7,60,10,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
Eiki_en04,길티 오어 낫 길티,GNG,0,2600,1,7,40,20,0,1,0,0,5,0,A,A,A,A,0,0,0,,,,,
Eiki_en04,시왕재판,juoh,0,3100,1,6,30,15,0,1,0,0,5,100,A,A,C,A,0,0,0,,,,,
Eiki01,탄막재판,judge,0,2400,2,4,15,15,0,1,0,0,10,0,A,A,A,A,1,0,0,,,,,
Eiki01,길티 오어 낫 길티,GNG,0,2500,1,7,30,40,0,1,0,0,10,0,A,A,B,A,0,0,0,,,,,
Eiki01,시왕재판,juoh,0,3100,1,3,10,15,0,1,0,8,0,110,A,A,C,A,0,0,1,,,,,
Eiki01,라스트 저지먼트,judgement,0,3600,1,8,5,40,0,0,0,4,0,130,A,A,A,A,0,0,1,,,,,
EikiN_en01,탄막재판,judge,0,2200,1,7,60,10,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
EikiN_en01,길티 오어 낫 길티,GNG,0,2900,1,7,40,20,0,1,0,0,5,0,A,A,A,A,0,0,0,,,,,
EikiN_en02,탄막재판,judge,0,2200,1,7,60,10,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
EikiN_en02,길티 오어 낫 길티,GNG,0,2900,1,7,40,20,0,1,0,0,5,0,A,A,A,A,0,0,0,,,,,
EikiN_en03,탄막재판,judge,0,2200,1,7,60,10,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
EikiN_en03,길티 오어 낫 길티,GNG,0,2900,1,7,40,20,0,1,0,0,5,0,A,A,A,A,0,0,0,,,,,
Eirin_en01,활,shoot_Eirin,0,2300,1,10,50,20,0,0,1,99,0,0,A,A,B,A,0,1,0,,,,,
Eirin_en01,라이징 게임,rising,0,2600,3,6,10,30,0,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Eirin_en01,오모이카네 디바이스,omoikane,0,2700,1,7,55,-20,0,0,0,30,0,100,A,A,A,A,0,0,0,,,,,
Eirin_en01,천문밀장법,missou,0,3000,1,9,50,30,0,1,0,0,10,100,A,A,A,A,0,0,0,,,,,
Eirin_en02,활,shoot_Eirin,0,2300,1,10,50,20,0,0,1,99,0,0,A,A,B,A,0,1,0,,,,,
Eirin_en02,라이징 게임,rising,0,2600,3,6,10,30,0,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Eirin_en02,오모이카네 디바이스,omoikane,0,2700,1,7,55,-20,0,0,0,30,0,100,A,A,A,A,0,0,0,,,,,
Eirin_en02,천문밀장법,missou,0,3000,1,9,50,30,0,1,0,0,10,100,A,A,A,A,0,0,0,,,,,
Eirin_en03,활,shoot_Eirin,0,2300,1,10,50,20,0,0,1,99,0,0,A,A,B,A,0,1,0,,,,,
Eirin_en03,라이징 게임,rising,0,2600,3,6,10,30,0,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Eirin_en03,오모이카네 디바이스,omoikane,0,2700,1,7,55,-20,0,0,0,30,0,100,A,A,A,A,0,0,0,,,,,
Eirin_en03,천문밀장법,missou,0,3000,1,9,50,30,0,1,0,0,10,100,A,A,A,A,0,0,0,,,,,
Eirin01,활,shoot_Eirin,0,2300,1,9,50,20,0,0,1,30,0,0,A,A,B,A,1,0,0,,,,,
Eirin01,라이징 게임,rising,0,2500,2,5,20,20,0,1,0,6,0,0,A,A,C,A,0,0,0,,,,,
Eirin01,오모이카네 디바이스,omoikane,0,2700,3,6,10,10,0,0,0,0,25,110,A,A,A,A,0,0,0,,,,,
Eirin01,천문밀장법,missou,0,3200,2,7,10,25,0,0,0,0,65,110,A,A,A,A,0,0,1,,,,bgm_pp_1969,
EirinN_en01,활,shoot_Eirin,0,2200,1,10,60,10,0,0,1,99,0,0,A,A,B,A,0,1,0,,,,,
EirinN_en01,오모이카네 디바이스,omoikane,0,2800,3,6,30,10,0,0,0,0,10,0,A,A,A,A,0,0,0,,,,,
EirinN_en02,활,shoot_Eirin,0,2200,1,10,60,10,0,0,1,99,0,0,A,A,B,A,0,1,0,,,,,
EirinN_en02,오모이카네 디바이스,omoikane,0,2800,3,6,30,10,0,0,0,0,10,0,A,A,A,A,0,0,0,,,,,
EirinN_en03,활,shoot_Eirin,0,2200,1,10,60,10,0,0,1,99,0,0,A,A,B,A,0,1,0,,,,,
EirinN_en03,오모이카네 디바이스,omoikane,0,2800,3,6,30,10,0,0,0,0,10,0,A,A,A,A,0,0,0,,,,,
EirinN_en04,활,shoot_Eirin,0,2200,1,10,60,10,0,0,1,99,0,0,A,A,B,A,0,1,0,,,,,
EirinN_en04,오모이카네 디바이스,omoikane,0,2800,3,6,30,10,0,0,0,0,10,0,A,A,A,A,0,0,0,,,,,
Elliy_en01,부메랑 사이즈,BSize,1,2100,1,3,15,25,0,1,0,60,0,0,A,A,C,A,0,0,0,,,,,
Elliy_en01,낫,Size,1,2400,1,1,20,45,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Elliy_en01,마루공격,Tile,0,2400,4,6,15,15,0,0,1,20,0,110,A,A,A,A,0,0,0,,,,,
Elliy_en02,부메랑 사이즈,BSize,1,2100,1,3,15,25,0,1,0,60,0,0,A,A,C,A,0,0,0,,,,,
Elliy_en02,낫,Size,1,2400,1,1,20,45,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Elliy_en02,마루공격,Tile,0,2400,4,6,15,15,0,0,1,20,0,110,A,A,A,A,0,0,0,,,,,
Elliy_en03,부메랑 사이즈,BSize,1,2100,1,3,15,25,0,1,0,60,0,0,A,A,C,A,0,0,0,,,,,
Elliy_en03,낫,Size,1,2400,1,1,20,45,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Elliy_en03,마루공격,Tile,0,2400,4,6,15,15,0,0,1,20,0,110,A,A,A,A,0,0,0,,,,,
Elliy_en04,부메랑 사이즈,BSize,1,2100,1,3,15,25,0,1,0,60,0,0,A,A,C,A,0,0,0,,,,,
Elliy_en04,낫,Size,1,2400,1,1,20,45,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Elliy_en04,마루공격,Tile,0,2400,4,6,15,15,0,0,1,20,0,110,A,A,A,A,0,0,0,,,,,
Elliy_en05,부메랑 사이즈,BSize,1,2100,1,3,15,25,0,1,0,60,0,0,A,A,C,A,0,0,0,,,,,
Elliy_en05,낫,Size,1,2400,1,1,20,45,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Elliy_en05,마루공격,Tile,0,2400,4,6,15,15,0,0,1,20,0,110,A,A,A,A,0,0,0,,,,,
Elliy_en06,부메랑 사이즈,BSize,1,2100,1,3,15,25,0,1,0,60,0,0,A,A,C,A,0,0,0,,,,,
Elliy_en06,낫,Size,1,2400,1,1,20,45,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Elliy_en06,마루공격,Tile,0,2400,4,6,15,15,0,0,1,20,0,110,A,A,A,A,0,0,0,,,,,
Elliy_en07,부메랑 사이즈,BSize,1,2100,1,3,15,25,0,1,0,60,0,0,A,A,C,A,0,0,0,,,,,
Elliy_en07,낫,Size,1,2400,1,1,20,45,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Elliy_en07,마루공격,Tile,0,2400,4,6,15,15,0,0,1,20,0,110,A,A,A,A,0,0,0,,,,,
Elliy_en08,부메랑 사이즈,BSize,1,2100,1,3,15,25,0,1,0,60,0,0,A,A,C,A,0,0,0,,,,,
Elliy_en08,낫,Size,1,2400,1,1,20,45,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Elliy_en08,마루공격,Tile,0,2400,4,6,15,15,0,0,1,20,0,110,A,A,A,A,0,0,0,,,,,
Elliy_en09,부메랑 사이즈,BSize,1,2150,1,3,15,25,0,1,0,60,0,0,A,A,C,A,0,0,0,,,,,
Elliy_en09,낫,Size,1,2450,1,1,20,45,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Elliy_en09,마루공격,Tile,0,2450,4,6,15,15,0,0,1,20,0,110,A,A,A,A,0,0,0,,,,,
Elliy_en09,부메랑 사이즈 콤비네이션,BSize_combo,1,3000,1,3,25,30,0,1,0,0,15,110,A,A,B,A,0,0,0,,,,,
Elliy_en10,부메랑 사이즈,BSize,1,2150,1,3,15,25,0,1,0,60,0,0,A,A,C,A,0,0,0,,,,,
Elliy_en10,낫,Size,1,2450,1,1,20,45,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Elliy_en10,마루공격,Tile,0,2450,4,6,15,15,0,0,1,20,0,110,A,A,A,A,0,0,0,,,,,
Elliy_en10,부메랑 사이즈 콤비네이션,BSize_combo,1,3000,1,3,25,30,0,1,0,0,15,110,A,A,B,A,0,0,0,,,,,
Elliy_en11,부메랑 사이즈,BSize,1,2150,1,3,15,25,0,1,0,60,0,0,A,A,C,A,0,0,0,,,,,
Elliy_en11,낫,Size,1,2450,1,1,20,45,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Elliy_en11,마루공격,Tile,0,2450,4,6,15,15,0,0,1,20,0,110,A,A,A,A,0,0,0,,,,,
Elliy_en11,부메랑 사이즈 콤비네이션,BSize_combo,1,3000,1,3,25,30,0,1,0,0,15,110,A,A,B,A,0,0,0,,,,,
Elliy01,부메랑 사이즈,BSize,1,1950,1,3,15,25,0,1,0,0,5,0,A,A,C,A,1,0,0,,,,,
Elliy01,낫,Size,1,2400,1,1,20,45,0,1,1,0,10,0,A,A,B,A,0,0,0,,,,,
Elliy01,마루공격,Tile,0,2400,4,6,15,15,0,0,1,7,0,110,A,A,A,A,0,0,0,,,,,
Elliy01,부메랑 사이즈 콤비네이션,BSize_combo,1,2950,1,3,10,30,0,1,0,0,40,120,A,A,B,A,0,0,0,,,,,
Elliy02,부메랑 사이즈,BSize,1,1950,1,3,15,25,0,1,0,0,5,0,A,A,C,A,1,0,0,,,,,
Elliy02,낫,Size,1,2400,1,1,20,45,0,1,1,0,10,0,A,A,B,A,0,0,0,,,,,
Elliy02,마루공격,Tile,0,2400,4,6,15,15,0,0,1,7,0,110,A,A,A,A,0,0,0,,,,,
Elliy02,부메랑 사이즈 콤비네이션,BSize_combo,1,2950,1,3,10,30,0,1,0,0,40,120,A,A,B,A,0,0,0,,,,,
Elliy02,리플렉터 마루,reflector,1,3400,2,3,20,10,1,1,0,0,40,120,A,A,A,A,0,1,1,,,|Kurumi|,bgm_weapon_Elliy_Reflector,
Elliy03,부메랑 사이즈,BSize,1,1950,1,3,15,25,0,1,0,0,5,0,A,A,C,A,1,0,0,,,,,
Elliy03,낫,Size,1,2400,1,1,20,45,0,1,1,0,10,0,A,A,B,A,0,0,0,,,,,
Elliy03,마루공격,Tile,0,2400,4,6,15,15,0,0,1,7,0,110,A,A,A,A,0,0,0,,,,,
Elliy03,부메랑 사이즈 콤비네이션,BSize_combo,1,2950,1,3,10,30,0,1,0,0,40,120,A,A,B,A,0,0,0,,,,,
Elliy03,리플렉터 마루,reflector,1,3400,2,3,20,10,1,1,0,0,40,120,A,A,A,A,0,1,1,,,|Kurumi|,bgm_weapon_Elliy_Reflector,
Evileye_en01,이블 라이트 차지,Evileye_attack,1,1950,1,3,25,20,0,1,1,0,0,0,A,A,B,A,0,0,0,,,,,
Evileye_en01,눈깔입자포,megalaser,0,2100,3,6,10,10,1,0,0,0,15,0,A,A,C,A,0,0,0,,,,,
Evileye_en02,이블 라이트 차지,Evileye_attack,1,1950,1,3,45,20,0,1,1,0,0,0,A,A,B,A,0,0,0,,,,,
Evileye_en02,눈깔입자포,megalaser,0,2100,3,6,10,10,1,0,0,0,15,0,A,A,C,A,0,0,0,,,,,
Evileye_en03,이블 라이트 차지,Evileye_attack,1,1950,1,3,45,20,0,1,1,0,0,0,A,A,B,A,0,0,0,,,,,
Evileye_en03,눈깔입자포,megalaser,0,2100,3,6,10,10,1,0,0,0,15,0,A,A,C,A,0,0,0,,,,,
EvileyeK_en01,이블 생션,sanction,0,2600,1,6,25,20,1,1,0,0,5,0,A,A,C,A,0,0,0,,,,,
EvileyeK_en02,이블 생션,sanction,0,2600,1,6,25,20,1,1,0,0,5,0,A,A,C,A,0,0,0,,,,,
EvileyeK2_en01,이블 생션,sanction,0,3000,1,7,40,20,1,1,0,0,5,0,A,A,C,A,0,0,0,,,,,
EvileyeKN_en01,악몽의 심판,sanctionN,0,2600,1,6,25,20,0,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
EvileyeKN_en02,악몽의 심판,sanctionN,0,2600,1,6,25,20,0,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
EvileyeKN_en03,악몽의 심판,sanctionN,0,2600,1,6,25,20,0,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
EvileyeKN_en04,악몽의 심판,sanctionN,0,2600,1,6,25,20,0,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
EvileyeKN_en05,악몽의 심판,sanctionN,0,3300,1,7,25,20,0,1,0,0,5,0,A,A,C,A,0,0,0,,,,,
EvileyeR_en01,눈깔 런쳐,megalaserR,0,2450,2,7,0,10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
EvileyeR_en02,눈깔 런쳐,megalaserR,0,2450,2,7,0,10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
EvileyeZ_en01,눈깔 캐논,megacannon,0,2600,2,5,0,10,1,1,0,0,5,0,A,A,C,A,0,0,0,,,,,
EvileyeZ_en02,눈깔 캐논,megacannon,0,2600,2,5,0,10,1,1,0,0,5,0,A,A,C,A,0,0,0,,,,,
Faries_en01,공포의? 트리플 어택,triple,0,2200,1,3,50,20,0,1,0,0,5,0,A,B,A,A,0,0,0,,,,,
Faries_en01,S포메이션 어택,sformation,0,2400,3,5,50,20,0,0,0,0,10,0,A,A,B,A,0,0,0,,,,,
Faries_en01,쓰리 페어리즈,faries,0,3400,4,7,20,25,1,0,0,0,15,120,A,A,C,A,0,0,0,,,,,
Faries_en02,공포의? 트리플 어택,triple,0,2200,1,3,50,20,0,1,0,0,5,0,A,B,A,A,0,0,0,,,,,
Faries_en02,S포메이션 어택,sformation,0,2400,3,5,50,20,0,0,0,0,10,0,A,A,B,A,0,0,0,,,,,
Faries_en02,쓰리 페어리즈,faries,0,3400,4,7,20,25,1,0,0,0,15,120,A,A,C,A,0,0,0,,,,,
Faries01,공포의? 트리플 어택,triple,0,2300,1,4,25,20,0,1,0,0,10,0,A,B,A,A,0,0,0,,,,,
Faries01,S포메이션 어택,sformation,0,2650,3,5,35,20,0,0,0,0,20,105,A,A,B,A,0,1,0,,,,,
Faries01,쓰리 페어리즈,faries,0,3700,4,7,20,25,1,0,0,0,60,120,A,A,C,A,0,0,1,,,,,
Faries01,페어리 오버드라이브,FOD,0,3900,1,3,25,15,0,1,0,0,60,130,A,A,B,A,0,1,1,,,,bgm_weapon_Faries_FOD,
Faries02,공포의? 트리플 어택,triple,0,2300,1,4,25,20,0,1,0,0,10,0,A,B,A,A,0,0,0,,,,,
Faries02,S포메이션 어택,sformation,0,2650,3,5,35,20,0,0,0,0,20,105,A,A,B,A,0,1,0,,,,,
Faries02,쓰리 페어리즈,faries,0,3700,4,7,20,25,1,0,0,0,60,120,A,A,C,A,0,0,1,,,,,
Faries02,페어리 오버드라이브,FOD,0,3900,1,3,25,15,0,1,0,0,60,130,A,A,B,A,0,1,1,,,,bgm_weapon_Faries_FOD,
Flan_en01,스타 보우 브레이크,starbow,0,2200,2,6,20,20,1,0,0,0,10,0,A,A,C,A,0,0,0,,,,,
Flan_en01,레바테인,levatein,1,2600,1,3,15,25,0,1,0,0,15,100,A,A,C,A,0,0,0,,,,,
Flan_en01,포 오브 어 카인드,FOK,1,2900,1,2,30,30,0,1,0,0,20,100,A,A,C,S,0,0,0,,,,,
Flan_en01,그리고 아무도 없게 되는가?,TTWN,1,2000,4,40,15,25,0,1,0,10,0,100,A,A,C,A,0,0,0,탄막의존형,TTWN,,,
Flan_en01,495년의 파문,QED,1,3000,1,8,30,30,0,1,0,50,0,100,A,A,C,S,0,0,0,,,,,
Flan_en02,스타 보우 브레이크,starbow,0,2200,2,6,20,20,1,0,0,0,10,0,A,A,C,A,0,0,0,,,,,
Flan_en02,레바테인,levatein,1,2600,1,3,15,25,0,1,0,0,15,100,A,A,C,A,0,0,0,,,,,
Flan_en02,포 오브 어 카인드,FOK,1,2900,1,2,30,30,0,1,0,0,20,100,A,A,C,S,0,0,0,,,,,
Flan_en02,그리고 아무도 없게 되는가?,TTWN,1,2000,4,40,15,25,0,1,0,10,0,100,A,A,C,A,0,0,0,탄막의존형,TTWN,,,
Flan_en02,495년의 파문,QED,1,3000,1,8,30,30,0,1,0,50,0,100,A,A,C,S,0,0,0,,,,,
Flan_en03,스타 보우 브레이크,starbow,0,2600,2,6,20,20,1,0,0,0,10,0,A,A,C,A,0,0,0,,,,,
Flan_en03,레바테인,levatein,1,3200,1,3,15,25,0,1,0,0,15,100,A,A,C,A,0,0,0,,,,,
Flan_en03,포 오브 어 카인드,FOK,1,3400,1,2,30,30,0,1,0,0,20,100,A,A,C,S,0,0,0,,,,,
Flan_en03,그리고 아무도 없게 되는가?,TTWN,1,2400,4,40,15,25,0,1,0,10,0,100,A,A,C,A,0,0,0,탄막의존형,TTWN,,,
Flan_en03,495년의 파문,QED,1,3650,1,8,30,30,0,1,0,50,0,100,A,A,C,S,0,0,0,,,,,
Flan_en04,스타 보우 브레이크,starbow,0,2800,2,6,20,20,1,0,0,0,10,0,A,A,C,A,0,0,0,,,,,
Flan_en04,레바테인,levatein,1,3200,1,3,15,25,0,1,0,0,15,100,A,A,C,A,0,0,0,,,,,
Flan_en04,포 오브 어 카인드,FOK,1,3600,1,3,30,30,0,1,0,0,20,105,A,A,C,S,0,0,0,,,,,
Flan_en04,과거를 새기는 시계,tokei,1,3000,1,8,20,5,0,0,0,0,10,100,A,A,B,A,0,0,0,,,,,
Flan_en04,사랑의 미로,meiro,1,2700,1,100,10,15,0,0,0,0,10,100,A,A,A,A,0,0,0,탄막의존형,meiro,,,
Flan01,레바테인,levatein,1,3100,1,3,15,25,0,1,0,0,20,100,A,A,C,A,0,0,1,,,,,
Flan02,탄막공격,shoot_Flan,0,2100,1,5,20,10,0,0,0,20,0,0,A,A,B,A,1,0,0,,,,,
Flan02,스타 보우 브레이크,starbow,0,2600,2,6,20,20,1,0,0,0,20,0,A,A,C,A,0,0,0,,,,,
Flan02,레바테인,levatein,1,3100,1,3,15,25,0,1,0,0,35,110,A,A,C,A,0,0,1,,,,,
Flan02,레바테인 풀버스트,levatein_en,1,3600,1,2,10,20,0,1,0,0,65,130,A,A,C,A,0,0,1,,,,,
Flan02,포 오브 어 카인드,FOK,1,4200,1,1,20,10,0,1,0,0,95,140,A,A,C,A,0,0,1,,,,,
Flan03,레바테인,levatein,1,3100,1,3,15,25,0,1,0,0,20,100,A,A,C,A,0,0,1,,,,,
FlanA_en01,레바테인,levatein,1,2350,1,2,15,20,0,1,0,0,15,100,A,A,C,A,0,0,0,,,,,
FlanN_en06,포 오브 어 카인드,FOK,1,3000,1,3,15,20,0,1,0,0,15,100,A,A,C,A,0,0,0,,,,,
FlanN_en01,스타 보우 브레이크,starbow,0,2600,1,6,20,20,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
FlanN_en01,레바테인,levatein,1,3300,1,3,10,20,0,1,0,0,10,110,A,A,C,A,0,0,1,,,,,
FlanN_en02,스타 보우 브레이크,starbow,0,2600,1,6,20,20,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
FlanN_en02,레바테인,levatein,1,3300,1,3,10,20,0,1,0,0,10,110,A,A,C,A,0,0,1,,,,,
FlanN_en03,스타 보우 브레이크,starbow,0,2600,1,6,20,20,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
FlanN_en03,레바테인,levatein,1,3300,1,3,10,20,0,1,0,0,10,105,A,A,C,A,0,0,1,,,,,
FlanN_en04,스타 보우 브레이크,starbow,0,2600,1,6,20,20,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
FlanN_en04,레바테인,levatein,1,3300,1,3,10,20,0,1,0,0,10,105,A,A,C,A,0,0,1,,,,,
FlanN_en05,스타 보우 브레이크,starbow,0,2600,1,6,20,20,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
FlanN_en05,포 오브 어 카인드,FOK,1,4200,1,2,25,10,0,1,0,0,20,0,A,A,C,A,0,0,1,,,,,
GhostL_en01,령 광선,ylaser,0,2100,5,7,5,5,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
GhostL_en01,소유령 발사,ghostshot,0,2300,3,5,25,5,0,0,0,7,0,0,A,A,A,A,0,0,0,,,,,
GhostLN_en01,저승의 불꽃,ghostshotN,0,2800,2,6,40,0,0,0,0,0,10,0,A,A,A,A,0,1,1,,,,,
GhostS_en01,영기,urami,0,2000,1,5,20,10,0,1,0,0,5,0,A,A,A,A,0,0,0,,,,,
GhostSN_en01,어둠의 등블,uramiN,0,2500,1,5,20,10,0,1,0,0,5,0,A,A,A,A,0,0,1,,,,,
Goki_en01,돌진,Karasu_attack,1,2100,1,3,25,15,0,1,1,0,0,0,A,A,B,A,0,0,0,,,,,
