BulID,SpellID,Rmin,Rmax,Shape,HP,Turns,Points,EXP,PP,Anime,Update,マップ,Slots,EF0,DEF0,PRY0,MOV0,EF1,DEF1,PRY1,MOV1,EF2,DEF2,PRY2,MOV2,EF3,DEF3,PRY3,MOV3,EF4,DEF4,PRY4,MOV4,EF5,DEF5,PRY5,MOV5,EF6,DEF6,PRY6,MOV6
Parsee_en01,,2,6,circle,0,0,10000,190,10,,0,0,1,PRY-_PARSEE,10,15,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Parsee_en01,GREENEYED,1,1,circle,34000,3,13000,200,10,GEM,0,1,2,PRY-_PARSEE,0,40,1,JEALOUSY,25,25,1.5,,,,,,,,,,,,,,,,,,,,
ParseeN_en01,,2,6,circle,0,0,10000,190,10,,0,0,1,PRY-_PARSEE,10,15,0.8,,,,,,,,,,,,,,,,,,,,,,,,
ParseeN_en01,NIGHTMARE_B19,1,1,circle,30000,4,50000,300,30,GEM,0,1,2,JEALOUSYN,25,25,1.5,JEALOUSYN,25,25,1.5,,,,,,,,,,,,,,,,,,,,
Patchouli_en01,,2,6,circle,0,0,7000,200,10,spiral,0,0,1,,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Patchouli_en01,PRINCESS,0,7,circle,9000,3,9000,220,15,princess,0,0,1,,30,20,2,,,,,,,,,,,,,,,,,,,,,,,,
Patchouli_en01,BRAZE,0,7,circle,9500,3,12000,220,15,blaze,1,0,1,DAM+_GRAZE_BLAZE,40,35,1,,,,,,,,,,,,,,,,,,,,,,,,
Patchouli_en02,,2,6,circle,0,0,7000,200,10,spiral,0,0,1,,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Patchouli_en03,,2,6,circle,0,0,7000,200,10,spiral,0,0,1,,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Patchouli_en03,SELENA,0,7,circle,16500,8,10000,220,15,selena,1,0,2,,0,20,2,RANGE-_ALL,30,30,1.2,,,,,,,,,,,,,,,,,,,,
Patchouli_en03,FLARE,0,7,circle,18000,3,5000,200,15,flare,1,1,1,MOV-_FLARE,30,18,1.8,,,,,,,,,,,,,,,,,,,,,,,,
Patchouli_en04,,2,6,circle,0,0,7000,200,10,spiral,0,0,1,,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Patchouli_en04,SELENA,0,7,circle,16500,7,10000,220,15,selena,1,0,2,,0,20,2,RANGE-_ALL,30,30,1.2,,,,,,,,,,,,,,,,,,,,
Patchouli_en04,FLARE,0,7,circle,18000,3,5000,200,15,flare,1,1,1,MOV-_FLARE,30,18,1.8,,,,,,,,,,,,,,,,,,,,,,,,
Patchouli_en05,,2,6,circle,0,0,7000,200,10,spiral,0,0,1,,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Patchouli_en05,SELENA,0,7,circle,16500,7,10000,220,15,selena,1,0,2,,0,20,2,RANGE-_ALL,30,30,1.2,,,,,,,,,,,,,,,,,,,,
Patchouli_en05,FLARE,0,7,circle,18000,3,5000,200,15,flare,1,1,1,MOV-_FLARE,30,18,1.8,,,,,,,,,,,,,,,,,,,,,,,,
Patchouli_en06,,0,7,circle,0,0,10000,220,10,spiral,0,0,1,MP_COST-_PATCHE,10,10,0.4,,,,,,,,,,,,,,,,,,,,,,,,
Patchouli_en07,,0,7,circle,0,0,10000,220,10,spiral,0,0,1,MP_COST-_PATCHE,10,10,0.4,,,,,,,,,,,,,,,,,,,,,,,,
Prism_en01,,2,5,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Prism_en01,CONCERTO,0,0,,19000,3,12500,220,10,concerto,1,0,3,WEPPOW+_LUNASA,24,24,0.5,CONSUME+_BUL_LYRICA,12,12,0,POW+_MERLIN,12,12,0,,,,,,,,,,,,,,,,
Prism_en01,GROSSO,0,0,,23000,3,16000,250,15,grosso,0,0,3,ELEMENT_PRISM,30,5,0.5,,0,15,2,,30,0,1,,,,,,,,,,,,,,,,
Prism_en02,,2,5,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Prism_en02,CONCERTO,0,0,,19000,3,12500,220,10,concerto,1,0,3,MAXPOW+_MERLIN,35,0,0.75,POW-_LUNASA,12,12,0,HIT+_LYRICA,12,12,0,,,,,,,,,,,,,,,,
Prism_en02,GROSSO,0,0,,23000,3,16000,250,15,grosso,0,0,3,ELEMENT,30,5,0.5,,0,15,2,,30,0,1,,,,,,,,,,,,,,,,
Prism_en03,,2,5,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Prism_en03,CONCERTO,0,0,,19000,3,12500,220,10,concerto,1,0,3,CONSUME+_BUL_LYRICA,0,35,0.33,POW+_MERLIN,12,12,0,POW-_LUNASA,12,12,0,,,,,,,,,,,,,,,,
Prism_en03,GROSSO,0,0,,23000,3,16000,250,15,grosso,0,0,3,ELEMENT,30,5,0.5,,0,15,2,,30,0,1,,,,,,,,,,,,,,,,
Prism_en04,,0,5,circle,0,0,10000,200,10,,0,0,1,POW-_LUNASA,30,10,0.7,POW+_MERLIN,0,0,0,HIT+_LYRICA,0,0,0,,,,,,,,,,,,,,,,
Prism_en05,,0,5,circle,0,0,10000,200,10,,0,0,1,POW-_LUNASA,30,10,0.7,POW+_MERLIN,0,0,0,HIT+_LYRICA,0,0,0,,,,,,,,,,,,,,,,
Ran_en01,,1,4,square,0,0,10000,200,10,,0,0,1,,10,30,0.45,,,,,,,,,,,,,,,,,,,,,,,,
Ran_en02,,1,4,square,0,0,10000,200,10,,0,0,1,,10,30,0.45,,,,,,,,,,,,,,,,,,,,,,,,
Ran_en02,BUDDHIST,0,0,,21000,3,13000,225,15,Buddhist,1,1,2,NOENTER,25,10,0,,20,15,0.75,,,,,,,,,,,,,,,,,,,,
Ran_en02,KOKKURI,0,0,,28000,3,16000,280,15,tenko,0,0,2,PARAM+_ALL_RAN,30,30,0.9,PRY-_RAN,25,5,0.8,,,,,,,,,,,,,,,,,,,,
Ran_en03,,1,4,square,0,0,10000,200,10,,0,0,1,,10,30,0.45,,,,,,,,,,,,,,,,,,,,,,,,
Ran_en03,BUDDHIST,0,0,,21000,3,13000,225,15,Buddhist,1,1,2,NOENTER,25,10,0,,20,15,0.75,,,,,,,,,,,,,,,,,,,,
Ran_en03,KOKKURI,0,0,,28000,3,16000,280,15,tenko,0,0,2,PARAM+_ALL_RAN,30,30,0.9,PRY-_RAN,25,5,0.8,,,,,,,,,,,,,,,,,,,,
Ran_en04,,1,4,square,0,0,10000,200,10,,0,0,1,,10,30,0.45,,,,,,,,,,,,,,,,,,,,,,,,
Ran_en05,,1,4,square,0,0,10000,200,10,,0,0,1,,10,30,0.45,,,,,,,,,,,,,,,,,,,,,,,,
Ran_en06,,1,4,square,0,0,10000,200,10,,0,0,1,,10,30,0.45,,,,,,,,,,,,,,,,,,,,,,,,
Ran_en07,,1,4,square,0,0,12500,220,10,,0,0,1,PRY-_RAN,20,20,0.45,,,,,,,,,,,,,,,,,,,,,,,,
Ran_en08,,1,4,square,0,0,12500,220,10,,0,0,1,PRY-_RAN,20,20,0.45,,,,,,,,,,,,,,,,,,,,,,,,
RanN_en01,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
RanN_en02,,0,5,circle,0,0,25000,250,25,,0,0,1,PARAM+_ALL_RANN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
RanN_en03,,0,5,circle,0,0,25000,250,25,,0,0,1,PARAM+_ALL_RANN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
RanN_en04,,0,5,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RanN_en04,NIGHTMARE_B20,0,0,,30000,4,50000,300,30,Buddhist,1,1,2,NOENTER,25,10,0,,20,15,0.75,,,,,,,,,,,,,,,,,,,,
ReimuR_en01,,1,6,circle,0,0,6000,180,10,spiral,0,0,1,NO_KIAI,10,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
ReimuR_en01,MUSOU_SHUN,1,2,circle,22300,3,13000,220,10,musou,0,0,2,NOENTER,0,0,1,ALLHIT_REIMUR,35,0,1,,,,,,,,,,,,,,,,,,,,
ReimuR_en02,,1,6,circle,0,0,10000,180,10,spiral,0,0,1,,10,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
ReimuR_en02,TENSEI,1,2,circle,12000,5,20000,220,10,tensei,0,0,2,NOENTER,0,0,1,PRY+_REIMUR,50,0,0.2,,,,,,,,,,,,,,,,,,,,
ReimuR_en03,,1,6,circle,0,0,10000,180,10,spiral,0,0,1,NO_KIAI,10,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
ReimuRN_en01,,0,5,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
ReimuRN_en01,NIGHTMARE_B15,1,2,circle,60000,4,100000,300,30,tensei,0,0,2,PRY+_REIMURN,0,0,1,PRY+_REIMURN,50,0,0.2,,,,,,,,,,,,,,,,,,,,
ReimuR04,,0,0,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
ReimuR04,GSW,0,0,,0,-1,0,0,0,GSW,0,0,1,GSW,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Remilia_en01,,1,5,circle,0,0,8000,200,15,,0,0,1,,15,15,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Remilia_en01,SSHOOT,0,7,circle,12000,4,10000,220,15,sshoot,0,0,2,PRY-_REMILIA,10,30,1,,20,5,1.8,,,,,,,,,,,,,,,,,,,,
Remilia_en01,DAVID,2,5,circle,10000,4,11000,220,15,david,0,1,2,,20,20,0.75,,15,15,4,,,,,,,,,,,,,,,,,,,,
Remilia_en01,AKAIRO,0,7,circle,15000,5,18000,250,20,akairo,1,0,3,PARAM+_ALL_REMILIA,18,18,0.85,PARAM+_ALL_REMILIA,8,8,0.5,PARAM+_ALL_REMILIA,5,5,0.25,,,,,,,,,,,,,,,,
Remilia_en02,,1,5,circle,0,0,8000,200,15,,0,0,1,,15,15,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Remilia_en02,SSHOOT,0,7,circle,12000,4,10000,220,15,sshoot,0,0,2,PRY-_REMILIA,10,30,1,,20,5,1.8,,,,,,,,,,,,,,,,,,,,
Remilia_en02,DAVID,2,5,circle,10600,4,11000,220,15,david,0,1,2,,20,20,0.75,,15,15,4,,,,,,,,,,,,,,,,,,,,
Remilia_en02,AKAIRO,0,7,circle,15000,5,18000,250,20,akairo,1,0,3,PARAM+_ALL_REMILIA,18,18,0.85,PARAM+_ALL_REMILIA,8,8,0.5,PARAM+_ALL_REMILIA,5,5,0.25,,,,,,,,,,,,,,,,
Remilia_en03,,1,5,circle,0,0,8000,200,15,,0,0,1,,15,15,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Remilia_en03,SSHOOT,0,7,circle,12000,4,10000,220,15,sshoot,0,0,2,PRY-_REMILIA,10,30,1,,20,5,1.8,,,,,,,,,,,,,,,,,,,,
Remilia_en03,DAVID,2,5,circle,10600,4,11000,220,15,david,0,1,2,,20,20,0.75,,15,15,4,,,,,,,,,,,,,,,,,,,,
Remilia_en03,AKAIRO,0,7,circle,15000,5,18000,250,20,akairo,1,0,3,PARAM+_ALL_REMILIA,18,18,0.85,PARAM+_ALL_REMILIA,8,8,0.5,PARAM+_ALL_REMILIA,5,5,0.25,,,,,,,,,,,,,,,,
Remilia_en04,,1,5,circle,0,0,25000,250,25,,0,0,1,PRY-_REMILIA,15,15,0.2,,,,,,,,,,,,,,,,,,,,,,,,
RemiliaN_en01,,0,5,circle,0,0,25000,250,25,,0,0,1,LAND_NIGHT_RUMIA,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
RemiliaN_en02,,0,5,circle,0,0,25000,250,25,,0,0,1,LAND_NIGHT_RUMIA,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
RemiliaN_en03,,0,5,circle,0,0,25000,250,25,,0,0,1,LAND_NIGHT_RUMIA,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
RemiliaN_en04,,0,5,circle,0,0,25000,250,25,,0,0,1,LAND_NIGHT_RUMIA,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
RemiliaN_en05,,0,5,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RemiliaN_en05,NIGHTMARE_B01,0,5,circle,30000,4,50000,300,30,akairo,1,0,3,PARAM+_ALL_REMILIAN,18,18,0.85,PARAM+_ALL_REMILIAN,8,8,0.5,PARAM+_ALL_REMILIAN,5,5,0.25,,,,,,,,,,,,,,,,
Rumia_en01,,0,4,circle,0,0,2500,150,10,spiral,0,0,1,,20,12,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Rumia_en02,,0,4,circle,0,0,2500,150,10,spiral,0,0,1,,20,12,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Rumia_en03,,0,4,circle,0,0,2500,150,10,spiral,0,0,1,,20,12,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Rumia_en04,,1,5,circle,0,0,4000,150,15,spiral,0,0,1,HIT-_RUMIA,20,12,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Rumia_en05,,1,5,circle,0,0,4000,150,15,spiral,0,0,1,HIT-_RUMIA,20,12,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Rumia_en06,,1,5,circle,0,0,4000,150,15,spiral,0,0,1,HIT-_RUMIA,20,12,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Rumia_en07,,0,5,circle,0,0,5000,150,10,spiral,0,0,1,LAND_NIGHT_RUMIA,20,12,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Rumia_en08,,0,5,circle,0,0,5000,150,10,spiral,0,0,1,LAND_NIGHT_RUMIA,20,12,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Rumia_en09,,0,5,circle,0,0,5000,150,10,spiral,0,0,1,LAND_NIGHT_RUMIA,20,12,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en01,,1,5,circle,0,0,5000,150,10,spiral,0,0,1,,20,20,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en01,MISDIR,0,4,circle,12500,4,10000,200,10,spiral,0,0,1,HIT-_SAKUYA,15,10,1,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en02,,1,5,circle,0,0,5000,150,10,spiral,0,0,1,,20,20,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en02,MISDIR,0,4,circle,12500,4,10000,200,10,spiral,0,0,1,HIT-_SAKUYA,15,10,1,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en03,,1,5,circle,0,0,5000,150,10,spiral,0,0,1,,20,20,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en03,DOLL,0,7,circle,10000,3,9000,220,15,doll,1,0,1,NO_PATTACK,30,20,2,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en03,WORLD,0,7,circle,14000,3,9000,220,15,world,0,0,1,WORLD,30,20,2,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en04,,1,5,circle,0,0,5000,150,10,spiral,0,0,1,,20,20,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en04,DOLL,0,7,circle,10000,3,9000,220,15,doll,1,0,1,NO_PATTACK,30,20,2,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en04,WORLD,0,7,circle,14000,3,9000,220,15,world,0,0,1,WORLD,30,20,2,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en05,,1,5,circle,0,0,5000,150,10,spiral,0,0,1,,20,20,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en05,MEEK,0,3,circle,9000,4,12000,220,15,random,0,0,1,HIT+_SAKUYA,20,20,1.5,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en06,,0,4,circle,0,0,10000,200,10,spiral,0,0,1,WORLD,15,10,1.2,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en07,,0,4,circle,0,0,10000,200,10,spiral,0,0,1,WORLD,15,10,1.2,,,,,,,,,,,,,,,,,,,,,,,,
Sakuya_en08,,0,4,circle,0,0,10000,200,20,spiral,0,0,1,WORLD,15,10,1.2,,,,,,,,,,,,,,,,,,,,,,,,
SakuyaN_en01,,1,5,circle,0,0,5000,150,10,spiral,0,0,1,,20,20,0.8,,,,,,,,,,,,,,,,,,,,,,,,
SakuyaN_en01,NIGHTMARE_B11,0,7,circle,27000,4,50000,300,30,doll,1,0,1,NO_PATTACK,30,20,2,,,,,,,,,,,,,,,,,,,,,,,,
Sanae_en01,,3,6,circle,0,0,8000,180,10,spiral,0,0,1,,25,10,0.7,,,,,,,,,,,,,,,,,,,,,,,,
Sanae_en02,,3,6,circle,0,0,8000,180,10,spiral,0,0,1,,25,10,0.7,,,,,,,,,,,,,,,,,,,,,,,,
Sanae_en03,,3,6,circle,0,0,5500,180,10,spiral,0,0,1,,25,10,0.7,,,,,,,,,,,,,,,,,,,,,,,,
Sanae_en03,WARERU,1,6,circle,17000,3,7500,180,10,wareru,1,0,1,WARERU,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,
Sanae_en03,KANAKO,1,6,circle,17000,3,9000,200,10,kanako,1,0,2,ADD_SPIRIT_SANAE,15,15,0.4,HIT+_SANAE,15,20,1,,,,,,,,,,,,,,,,,,,,
Sanae_en03,KAMINOKAZE,1,6,circle,11000,-1,12500,240,10,kaze,0,1,3,RANGE-_KAZE,15,15,0.5,RANGE-_KAZE,30,10,1.2,CURE_SP_KAZE,15,15,1,,,,,,,,,,,,,,,,
Sanae_en04,,0,4,circle,0,0,10000,200,10,spiral,0,0,1,ADD_SPIRIT_SANAE,5,35,1,,,,,,,,,,,,,,,,,,,,,,,,
Sanae_en05,,0,4,circle,0,0,10000,200,10,spiral,0,0,1,ADD_SPIRIT_SANAE,5,35,1,,,,,,,,,,,,,,,,,,,,,,,,
SanaeN_en01,,0,5,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
SanaeN_en01,NIGHTMARE_B12,1,6,circle,27000,4,50000,300,30,kaze,0,1,3,RANGE-_KAZE,15,15,0.5,RANGE-_KAZE,30,10,1.2,RANGE-_KAZE,15,15,1,,,,,,,,,,,,,,,,
Satori02,,0,0,circle,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satori02,SATORI01,0,0,,3900,4,0,0,0,conscious,1,0,1,FHIT+_SATORI,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Satori02,SATORI02,0,0,,0,-1,0,0,0,uso,1,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Satori02,SATORI03,0,0,,0,-1,0,0,0,fingerprint,0,0,2,FINGERPRINT,0,0,0,MOV+_SATORI,0,0,0,,,,,,,,,,,,,,,,,,,,
Satori02,SATORI04,0,0,,0,-1,0,0,0,thirdeye,0,0,1,PENETRATE_SATORI,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Satori02,SATORI05,0,0,,0,-1,0,0,0,shinka,0,0,3,SHINKA,0,0,0,ADD_SPIRIT_SATORI,0,0,0,ADD_SPIRIT_SATORI2,0,0,0,,,,,,,,,,,,,,,,
Satori_en01,,0,6,circle,0,0,12000,200,10,,0,0,1,FPRY-_SATORI,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Satori_en02,,0,6,circle,0,0,12000,200,10,,0,0,1,FPRY-_SATORI,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Satori_en02,SOKI_FUBI,1,4,circle,32000,3,15000,250,10,fubi2,1,0,2,,15,15,2,FUBI_SATORI,12,20,0.8,,,,,,,,,,,,,,,,,,,,
Satori_en02,SOKI_SEITOSHI,3,6,circle,35000,3,20000,250,15,seishi,1,0,3,RANGE-_BOMB2,15,15,0.35,KANMU_SATORI,20,15,0.5,MOV-_ALL,20,15,0.5,,,,,,,,,,,,,,,,
Satori_en03,,0,6,circle,0,0,12000,200,10,,0,0,1,FPRY-_SATORI,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Satori_en03,SOKI_PORORO,1,7,circle,32000,3,15000,250,10,pororo2,0,0,2,LAND_WATER_PORORO,30,15,0.5,LAND_WATER_PORORO,20,25,0.5,,,,,,,,,,,,,,,,,,,,
Satori_en03,SOKI_TTWN,2,5,circle,35000,3,20000,250,10,TTWN2,1,1,1,UNTARGET_SATORI,40,0,1.2,,,,,,,,,,,,,,,,,,,,,,,,
Seirensen_en01,,4,8,hcircle,0,0,12000,200,10,,0,0,1,,0,15,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Seirensen_en02,,4,8,hcircle,0,0,12000,200,10,,0,0,1,,0,15,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Sheep_en01,,2,5,circle,0,0,4000,160,10,,0,0,1,POW-_SHEEP,20,20,0.3,,,,,,,,,,,,,,,,,,,,,,,,
SheepL_en01,,0,15,circle,0,0,100000,300,40,,0,0,1,,10,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,
SheepL_en02,,0,15,circle,0,0,100000,300,40,,0,0,1,,10,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,
SheepL_en03,,0,15,circle,0,0,100000,300,40,,0,0,1,,10,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,
SheepLN_en01,,1,6,square,0,0,40000,200,20,,0,0,1,HP+_SHEEPLN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SheepLN_en02,,1,6,square,0,0,40000,200,20,,0,0,1,HP+_SHEEPLN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SheepLN_en03,,1,6,square,0,0,40000,200,20,,0,0,1,HP+_SHEEPLN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SheepLN_en04,,1,6,square,0,0,40000,200,20,,0,0,1,HP+_SHEEPLN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SheepLN_en05,,1,6,square,0,0,40000,200,20,,0,0,1,HP+_SHEEPLN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SheepR_en01,,4,4,circle,0,0,15000,180,15,,0,0,1,NOENTER,30,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SheepR_en02,,4,4,circle,0,0,15000,180,15,,0,0,1,NOENTER,30,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SheepR_en03,,4,4,circle,0,0,15000,180,15,,0,0,1,NOENTER,30,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SheepR_en04,,4,4,circle,0,0,15000,180,15,,0,0,1,NOENTER,30,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SheepW_en01,,1,3,circle,0,0,5000,160,10,,0,0,1,,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,
SheepW_en02,,1,3,circle,0,0,5000,160,10,,0,0,1,,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,
SheepW_en03,,1,3,circle,0,0,5000,160,10,,0,0,1,,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,
Shinki_en01,,1,14,circle,0,0,18000,200,15,spiral,0,0,1,BARRIER_SHINKI,30,30,0.15,,,,,,,,,,,,,,,,,,,,,,,,
Shinki_en01,CREATE1,1,1,,30000,3,20000,200,15,gospel,1,0,2,BARRIER_SHINKI,10,40,1,HP+_SHINKI,0,25,0.5,,,,,,,,,,,,,,,,,,,,
Shinki_en01,SOSHO,0,6,circle,33000,3,22000,200,20,sosho,0,0,2,ALLATTACK_SHINKI,50,50,1.5,MOV-_ALL2,0,0,2,,,,,,,,,,,,,,,,,,,,
Shinki_en01,KANAF,1,6,circle,32000,3,25000,220,20,kanaf,0,1,2,ALLATTACK_SHINKI,50,50,1.5,NOENTER,0,0,5,,,,,,,,,,,,,,,,,,,,
Shinki_en01,SHINKI,1,6,circle,38000,3,30000,250,20,Shinki,0,0,2,SHINKI,10,40,1.5,NOENTER,0,0,5,,,,,,,,,,,,,,,,,,,,
Shinki_en02,,1,16,circle,0,0,18000,200,15,spiral,0,0,1,BARRIER_SHINKI,30,30,0.15,,,,,,,,,,,,,,,,,,,,,,,,
Shinki_en02,CREATE1,1,1,,30000,3,20000,200,15,gospel,1,0,2,BARRIER_SHINKI,10,40,1,HP+_SHINKI,0,25,0.5,,,,,,,,,,,,,,,,,,,,
Shinki_en02,SOSHO,0,6,circle,33000,3,22000,200,20,sosho,0,0,2,ALLATTACK_SHINKI,50,50,1.5,MOV-_ALL2,0,0,2,,,,,,,,,,,,,,,,,,,,
Shinki_en02,KANAF,1,6,circle,32000,3,25000,220,20,kanaf,0,1,2,ALLATTACK_SHINKI,50,50,1.5,NOENTER,0,0,5,,,,,,,,,,,,,,,,,,,,
Shinki_en02,SHINKI,1,6,circle,38000,3,30000,250,20,Shinki,0,0,2,SHINKI,10,40,1.5,NOENTER,0,0,5,,,,,,,,,,,,,,,,,,,,
Shinki_en03,,1,18,circle,0,0,18000,200,15,spiral,0,0,1,BARRIER_SHINKI,30,30,0.15,,,,,,,,,,,,,,,,,,,,,,,,
Shinki_en03,CREATE1,1,1,,30000,3,20000,200,15,gospel,1,0,2,BARRIER_SHINKI,10,40,1,HP+_SHINKI,0,25,0.5,,,,,,,,,,,,,,,,,,,,
Shinki_en03,SOSHO,0,6,circle,33000,3,22000,200,20,sosho,0,0,2,ALLATTACK_SHINKI,50,50,1.5,MOV-_ALL2,0,0,2,,,,,,,,,,,,,,,,,,,,
Shinki_en03,KANAF,1,6,circle,32000,3,25000,220,20,kanaf,0,1,2,ALLATTACK_SHINKI,50,50,1.5,NOENTER,0,0,5,,,,,,,,,,,,,,,,,,,,
Shinki_en03,SHINKI,1,6,circle,38000,3,30000,250,20,Shinki,0,0,2,SHINKI,10,40,1.5,NOENTER,0,0,5,,,,,,,,,,,,,,,,,,,,
Shinki_en04,,1,20,circle,0,0,18000,200,15,spiral,0,0,1,BARRIER_SHINKI,30,30,0.15,,,,,,,,,,,,,,,,,,,,,,,,
Shinki_en04,CREATE1,1,1,,30000,3,20000,200,15,gospel,1,0,2,BARRIER_SHINKI,10,40,1,HP+_SHINKI,0,25,0.5,,,,,,,,,,,,,,,,,,,,
Shinki_en04,SOSHO,0,6,circle,33000,3,22000,200,20,sosho,0,0,2,ALLATTACK_SHINKI,50,50,1.5,MOV-_ALL2,0,0,2,,,,,,,,,,,,,,,,,,,,
Shinki_en04,KANAF,1,6,circle,32000,3,25000,220,20,kanaf,0,1,2,ALLATTACK_SHINKI,50,50,1.5,NOENTER,0,0,5,,,,,,,,,,,,,,,,,,,,
Shinki_en04,SHINKI,1,6,circle,38000,3,30000,250,20,Shinki,0,0,2,SHINKI,10,40,1.5,NOENTER,0,0,5,,,,,,,,,,,,,,,,,,,,
ShinkiN_en01,,1,20,circle,0,0,18000,200,15,spiral,0,0,1,BARRIER_SHINKI,30,30,0.15,,,,,,,,,,,,,,,,,,,,,,,,
ShinkiN_en01,NIGHTMARE_B08,0,6,circle,30000,5,50000,300,30,sosho,0,0,2,HP+_SHINKIN,50,50,1.5,HP+_SHINKIN,0,0,2,,,,,,,,,,,,,,,,,,,,
Shinki_en05,,1,20,circle,0,0,18000,200,15,spiral,0,0,1,BARRIER_SHINKI,30,30,0.15,,,,,,,,,,,,,,,,,,,,,,,,
Shiro_en01,,1,2,circle,0,0,1,0,0,spiral,0,0,1,MOV-_ALL,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,
