CharDataID	CharName	Face	ATP	MGR	CRT	DEF	PRY	HIT	SP	気質	Type	SpID1	SpID2	SpID3	SpID4	SpID5	SpID6	L1	L2	L3	L4	L5	L6	SP1	SP2	SP3	SP4	SP5	SP6	備考
Suwako_en01	諏訪子	Suwako0a	137	139	188	85	181	183	40	BRAVE	MGR_PRY	TOTSUGEKI	SHINRAI	SHUCHU	HIRAMEKI	CHOKUGEKI	KAISHIN	1	1	14	23	30	35	20	5	10	10	10	20	
Suwako01	諏訪子	Suwako0a	137	139	188	85	181	183	40	BRAVE	MGR_PRY	TOTSUGEKI	JYUNNO	SHUCHU	HIRAMEKI	CHOKUGEKI	KAISHIN	1	1	14	23	30	35	20	25	15	15	20	30	
SuwakoN_en01	悪夢	SuwakoN0a	137	139	188	85	181	183	40	ACTIVE	MGR_PRY	TOTSUGEKI	JYUNNO	SHUCHU	HIRAMEKI	CHOKUGEKI	KAISHIN	1	1	14	23	30	35	10	10	10	10	15	10	
SuwakoN_en02	悪夢	SuwakoN0a	137	139	188	85	181	183	40	ACTIVE	MGR_PRY	TOTSUGEKI	JYUNNO	SHUCHU	HIRAMEKI	CHOKUGEKI	KAISHIN	1	1	14	23	30	35	10	10	10	10	15	10	Hard
SuwakoN_en03	悪夢	SuwakoN0a	137	139	188	85	181	183	40	ACTIVE	MGR_PRY	TOTSUGEKI	JYUNNO	SHUCHU	HIRAMEKI	CHOKUGEKI	KAISHIN	1	1	14	23	30	35	10	10	10	10	15	10	Lunatic
Tenshi_en01	天子	Tenshi0a	149	130	172	114	151	173	46	BRAVE	ATP_DEF	TEPPEKI	HICCHU	DOKONJO	KIAI	NEKKETSU	YUKI	1	5	10	21	45	100	5	10	20	20	20	70	Easy
Tenshi_en02	天子	Tenshi0a	149	130	172	114	151	173	46	BRAVE	ATP_DEF	TEPPEKI	HICCHU	DOKONJO	KIAI	NEKKETSU	YUKI	1	5	10	21	45	100	5	10	20	20	20	70	Normal
Tenshi_en03	天子	Tenshi0a	149	130	172	114	151	173	46	BRAVE	ATP_DEF	TEPPEKI	HICCHU	DOKONJO	KIAI	NEKKETSU	YUKI	1	5	10	21	45	100	5	10	20	20	20	70	Hard
Tenshi_en04	天子	Tenshi0a	149	130	172	114	151	173	46	BRAVE	ATP_DEF	TEPPEKI	HICCHU	DOKONJO	KIAI	NEKKETSU	YUKI	1	5	10	21	45	100	5	10	20	20	20	70	Lunatic
Tenshi01	天子	Tenshi0a	149	130	172	114	151	173	46	BRAVE	ATP_DEF	TEPPEKI	HICCHU	DOKONJO	KIAI	NEKKETSU	YUKI	1	5	10	21	45	100	20	20	30	30	40	80	
Tenshi02	天子	Tenshi0a	149	130	172	114	151	173	46	BRAVE	ATP_DEF	TEPPEKI	HICCHU	DOKONJO	KIAI	NEKKETSU	YUKI	1	5	10	21	45	1	20	20	30	30	40	80	C72～
TenshiN_en01	悪夢	TenshiN0a	149	130	172	114	151	173	46	BRAVE	ATP_DEF	TEPPEKI	HICCHU	DOKONJO	KIAI	NEKKETSU	TOTSUGEKI	1	5	10	21	45	45	5	10	20	20	20	5	Easy
TenshiN_en02	悪夢	TenshiN0a	149	130	172	114	151	173	46	BRAVE	ATP_DEF	TEPPEKI	HICCHU	DOKONJO	KIAI	NEKKETSU	TOTSUGEKI	1	5	10	21	45	45	5	10	20	20	20	5	Normal
TenshiN_en03	悪夢	TenshiN0a	149	130	172	114	151	173	46	BRAVE	ATP_DEF	TEPPEKI	HICCHU	DOKONJO	KIAI	NEKKETSU	TOTSUGEKI	1	5	10	21	45	45	5	10	20	20	20	5	Hard
TenshiN_en04	悪夢	TenshiN0a	149	130	172	114	151	173	46	BRAVE	ATP_DEF	TEPPEKI	HICCHU	DOKONJO	KIAI	NEKKETSU	TOTSUGEKI	1	5	10	21	45	45	5	10	20	20	20	5	Lunatic
Tensoku01	非想天則	Tensoku0a	142	138	169	105	115	168	49	BRAVE	ATP_DEF	JIBAKU	TEPPEKI	HICCHU	DOKONJO	KASOKU	NEKKETSU	1	1	10	20	35	50	1	25	20	40	15	40	
TensokuE_en01	ヒソウテンソク	TensokuE0a	135	135	160	100	110	170	50	BRAVE	ATP_DEF	TEPPEKI	HICCHU	DOKONJO	CHOKUGEKI	GEKITO	NEKKETSU	1	1	1	1	1	1	10	10	10	10	10	10	
TensokuEN_en01	悪夢	TensokuEN0a	135	135	160	100	110	170	100	ACTIVE	ATP_DEF	KAKUSEI	HICCHU	CHOKUGEKI	KONJO	BLANK	BLANK	1	1	1	1	1	1	20	10	15	10	0	0	Easy
TensokuEN_en02	悪夢	TensokuEN0a	135	135	160	100	110	170	100	ACTIVE	ATP_DEF	KAKUSEI	HICCHU	CHOKUGEKI	KONJO	BLANK	BLANK	1	1	1	1	1	1	20	10	15	10	0	0	Normal
TensokuEN_en03	悪夢	TensokuEN0a	135	135	160	100	110	170	100	ACTIVE	ATP_DEF	KAKUSEI	HICCHU	CHOKUGEKI	KONJO	BLANK	BLANK	1	1	1	1	1	1	20	10	15	10	0	0	Hard
TensokuEN_en04	悪夢	TensokuEN0a	135	135	160	100	110	170	100	ACTIVE	ATP_DEF	KAKUSEI	HICCHU	CHOKUGEKI	KONJO	BLANK	BLANK	1	1	1	1	1	1	20	10	15	10	0	0	Lunatic
Tewi_en01	てゐ	Tewi0a	133	130	165	93	156	169	45	CLEVER	ATP_PRY	SHUKUFUKU	KOUN	CHOHATSU	HIRAMEKI	SHUCHU	KAISHIN	1	1	1	15	22	37	50	35	35	15	15	30	
Tewi01	てゐ	Tewi0a	133	130	165	93	156	169	45	CLEVER	ATP_PRY	SHUKUFUKU	KOUN	CHOHATSU	HIRAMEKI	SHUCHU	KAISHIN	1	1	1	15	22	37	50	35	35	15	15	30	
Toyohime_en01	豊姫	Toyohime0a	120	140	185	95	155	173	55	BOSS	ALL_MGR	CHOKKAN	SOGEKI	KOUN	TEPPEKI	KAISHIN	SAIDO	1	5	15	22	34	75	20	5	10	20	10	20	Meko03
Toyohime01	豊姫	Toyohime0a	120	140	185	95	155	173	55	COOL	ALL_MGR	CHOKKAN	SOGEKI	KOUN	KASOKU	KAISHIN	SAIDO	1	5	15	22	34	75	30	20	40	20	30	120	
ToyohimeD_en01	豊姫	ToyohimeD0a	120	140	185	95	155	173	55	BOSS	ALL_MGR	CHOKKAN	SOGEKI	KOUN	KASOKU	KAISHIN	SAIDO	1	5	15	22	34	75	20	5	10	20	10	20	
ToyohimeD_en02	豊姫	ToyohimeD0a	120	140	185	95	155	173	55	BOSS	ALL_MGR	CHOKKAN	SOGEKI	KOUN	KASOKU	KAISHIN	SAIDO	1	5	15	22	34	75	20	5	10	20	10	20	Hard～
ToyohimeN_en01	悪夢	ToyohimeN0a	120	140	185	95	155	173	55	BRAVE	ALL_MGR	CHOKKAN	SOGEKI	DATSURYOKU	TEPPEKI	KAISHIN	SAIDO	1	5	15	22	34	68	20	5	10	20	10	20	
ToyohimeN_en02	悪夢	ToyohimeN0a	120	140	185	95	155	173	55	BRAVE	ALL_MGR	CHOKKAN	SOGEKI	DATSURYOKU	TEPPEKI	KAISHIN	SAIDO	1	5	15	22	34	68	20	5	10	20	10	20	Hard
ToyohimeN_en03	悪夢	ToyohimeN0a	120	140	185	95	155	173	55	BRAVE	ALL_MGR	CHOKKAN	SOGEKI	DATSURYOKU	TEPPEKI	KAISHIN	SAIDO	1	5	15	22	34	68	20	5	10	20	10	20	Lunatic
Udonge_en01	鈴仙	Udonge0a	110	142	174	87	169	179	40	ACTIVE	MGR_PRY	SOGEKI	SHUCHU	CHOKKAN	KAISHIN	CHOKUGEKI	KAKURAN	1	8	15	30	42	60	15	15	25	30	20	70	
Udonge01	鈴仙	Udonge0a	110	142	174	87	169	179	40	CAREFUL	MGR_PRY	SOGEKI	SHUCHU	CHOKKAN	KAISHIN	CHOKUGEKI	KAKURAN	1	8	15	30	42	60	15	15	25	30	20	70	
Udonge02	鈴仙	Udonge0a	110	142	174	87	169	179	40	CAREFUL	MGR_PRY	SOGEKI	SHUCHU	CHOKKAN	KAISHIN	CHOKUGEKI	KAKURAN	1	8	15	30	42	60	15	15	25	30	20	70	C50～
UFOB_en01	UFO（青）	UFOB0a	132	100	160	82	160	150	50	ACTIVE	ATP_PRY	TEISATSU	SHUCHU	KASOKU	HICCHU	CHOKUGEKI	DATSURYOKU	1	10	10	20	40	40	15	10	5	10	10	10	Easy
UFOB_en02	UFO（青）	UFOB0a	132	100	160	82	160	150	50	ACTIVE	ATP_PRY	TEISATSU	SHUCHU	KASOKU	HICCHU	CHOKUGEKI	DATSURYOKU	1	10	10	20	40	40	15	10	5	10	10	10	Normal
UFOB_en03	UFO（青）	UFOB0a	132	100	160	82	160	150	50	ACTIVE	ATP_PRY	TEISATSU	SHUCHU	KASOKU	HICCHU	CHOKUGEKI	DATSURYOKU	1	10	10	20	40	40	15	10	5	10	10	10	Hard
UFOB_en04	UFO（青）	UFOB0a	132	100	160	82	160	150	50	ACTIVE	ATP_PRY	TEISATSU	SHUCHU	KASOKU	HICCHU	CHOKUGEKI	DATSURYOKU	1	10	10	20	40	40	15	10	5	10	10	10	Lunatic
UFOB2_en01	？？？	UFOB20a	132	100	160	82	160	150	50	ACTIVE	ATP_PRY	TEISATSU	SHUCHU	KASOKU	HICCHU	CHOKUGEKI	DATSURYOKU	1	10	10	20	40	40	15	10	5	10	10	10	
UFOG_en01	UFO（緑）	UFOG0a	100	130	160	95	130	155	50	ACTIVE	MGR_DEF	TEISATSU	TEPPEKI	DOKONJO	HICCHU	SOGEKI	FUKUTSU	1	10	15	20	30	40	15	10	10	10	10	10	Easy
UFOG_en02	UFO（緑）	UFOG0a	100	130	160	95	130	155	50	ACTIVE	MGR_DEF	TEISATSU	TEPPEKI	DOKONJO	HICCHU	SOGEKI	FUKUTSU	1	10	15	20	30	40	15	10	10	10	10	10	Normal
UFOG_en03	UFO（緑）	UFOG0a	100	130	160	95	130	155	50	ACTIVE	MGR_DEF	TEISATSU	TEPPEKI	DOKONJO	HICCHU	SOGEKI	FUKUTSU	1	10	15	20	30	40	15	10	10	10	10	10	Hard
UFOG_en04	UFO（緑）	UFOG0a	100	130	160	95	130	155	50	ACTIVE	MGR_DEF	TEISATSU	TEPPEKI	DOKONJO	HICCHU	SOGEKI	FUKUTSU	1	10	15	20	30	40	15	10	10	10	10	10	Lunatic
UFOG2_en01	？？？	UFOG20a	100	130	160	95	130	155	50	ACTIVE	MGR_DEF	TEISATSU	TEPPEKI	DOKONJO	HICCHU	SOGEKI	FUKUTSU	1	10	15	20	30	40	15	10	10	10	10	10	
UFOR_en01	UFO（赤）	UFOR0a	128	130	162	88	145	152	50	ACTIVE	ALL_MGR	TEISATSU	HIRAMEKI	KAISHIN	HICCHU	SOGEKI	NEKKETSU	1	10	15	20	30	40	15	10	10	10	10	10	
UFOR_en02	UFO（赤）	UFOR0a	128	130	162	88	145	152	50	ACTIVE	ALL_MGR	TEISATSU	HIRAMEKI	KAISHIN	HICCHU	SOGEKI	NEKKETSU	1	10	15	20	30	40	15	10	10	10	10	10	Lunatic
UFOR2_en01	？？？	UFOR20a	128	130	162	88	145	152	50	ACTIVE	ALL_MGR	TEISATSU	HIRAMEKI	KAISHIN	HICCHU	SOGEKI	NEKKETSU	1	10	15	20	30	40	15	10	10	10	10	10	
Unknown_en01	？？？	Unknown0a	125	146	188	106	165	180	60	UNKNOWN	ALL_MGR	TAMASHI	TEKAGEN	CHOKKAN	TEPPEKI	COBU	KIZUNA	1	1	1	1	1	1	10	5	15	10	20	10	
Unzan_en01	雲山	Unzan0a	150	110	165	102	90	160	30	BRAVE	SP_CRUE	TEPPEKI	FUKUTSU	KIAI	NEKKETSU	BLANK	BLANK	1	10	20	45	1	1	25	15	35	40	0	0	
Unzan01	雲山	Unzan0a	150	110	165	102	90	160	30	BRAVE	SP_CRUE	TEPPEKI	FUKUTSU	KIAI	NEKKETSU	BLANK	BLANK	1	10	20	45	1	1	25	15	35	40	0	0	
Usagi_en01	妖怪兎	Usagi0a	131	122	164	91	140	147	50	ACTIVE	ALL_ATP	TEISATSU	HICCHU	TEPPEKI	KASOKU	SHINRAI	KISHU	1	10	10	20	30	60	15	10	15	10	10	20	
Usagi_en02	妖怪兎	Usagi0a	131	122	164	91	140	147	50	ACTIVE	ALL_ATP	TEISATSU	HICCHU	TEPPEKI	KASOKU	SHINRAI	KISHU	1	10	10	20	30	60	15	10	15	10	10	20	M39
Usagi_en03	妖怪兎	Usagi0a	131	122	164	91	140	147	50	ACTIVE	ALL_ATP	TEISATSU	HICCHU	TEPPEKI	KASOKU	SHINRAI	KISHU	1	10	10	20	30	60	15	10	15	10	10	20	Hard
Usagi_en04	妖怪兎	Usagi0a	131	122	164	91	140	147	50	ACTIVE	ALL_ATP	TEISATSU	HICCHU	TEPPEKI	KASOKU	SHINRAI	KISHU	1	10	10	20	30	60	15	10	15	10	10	20	Lunatic
UsagiD_en01	妖怪兎D	UsagiD0a	133	120	168	94	143	150	51	ACTIVE	ALL_ATP	HIRAMEKI	HICCHU	KAISHIN	TEPPEKI	KISHU	HOKYU	1	10	10	20	30	30	10	10	15	10	10	20	
UsagiN_en01	悪夢	UsagiN0a	131	122	164	91	140	147	50	ACTIVE	ALL_ATP	TEISATSU	HICCHU	TEPPEKI	KASOKU	SHINRAI	KISHU	1	10	10	20	30	60	15	10	15	10	10	20	
Utsuho_en01	空	Utsuho0a	147	160	160	103	145	165	50	BRAVE	MGR_DEF	HICCHU	FUKUTSU	KIAI	YUJO	NEKKETSU	TEPPEKI	1	10	20	30	45	50	10	15	15	15	15	20	Easy
Utsuho_en02	空	Utsuho0a	147	160	160	103	145	165	50	BRAVE	MGR_DEF	HICCHU	FUKUTSU	KIAI	YUJO	NEKKETSU	TEPPEKI	1	10	20	30	45	50	10	15	15	15	15	20	Normal
Utsuho_en03	空	Utsuho0a	147	160	160	103	145	165	50	BRAVE	MGR_DEF	HICCHU	FUKUTSU	KIAI	YUJO	NEKKETSU	TEPPEKI	1	10	20	30	45	50	10	15	15	15	15	20	Hard
Utsuho_en04	空	Utsuho0a	147	160	160	103	145	165	50	BRAVE	MGR_DEF	HICCHU	FUKUTSU	KIAI	YUJO	NEKKETSU	TEPPEKI	1	10	20	30	45	50	10	15	15	15	15	20	Lunatic
Utsuho01	空	Utsuho0a	147	160	160	103	145	165	50	BRAVE	MGR_DEF	HICCHU	FUKUTSU	JIBAKU	KIAI	YUJO	NEKKETSU	1	10	100	20	36	45	15	15	1	30	40	45	
Utsuho02	空	Utsuho0a	147	160	160	103	145	165	50	BRAVE	MGR_DEF	HICCHU	FUKUTSU	JIBAKU	KIAI	YUJO	NEKKETSU	1	10	1	20	36	45	15	15	1	30	40	45	C59～
UtsuhoB_en01	空	UtsuhoB0a	130	90	160	97	140	140	50	BRAVE	MGR_DEF	HICCHU	FUKUTSU	KIAI	YUJO	NEKKETSU	TEPPEKI	1	10	20	30	45	50	15	15	30	40	40	20	
UtsuhoB01	空	UtsuhoB0a	130	90	160	97	140	140	50	BRAVE	MGR_DEF	HICCHU	FUKUTSU	JIBAKU	KIAI	YUJO	NEKKETSU	1	10	100	20	36	45	15	15	1	30	40	45	
UtsuhoB02	空	UtsuhoB0a	130	90	160	97	140	140	50	BRAVE	MGR_DEF	HICCHU	FUKUTSU	JIBAKU	KIAI	YUJO	NEKKETSU	1	10	1	20	36	45	15	15	1	30	40	45	C59～
UtsuhoH_en01	空	UtsuhoH0a	160	160	170	110	160	170	179	BRAVE	MGR_DEF	KIHAKU	HICCHU	TEPPEKI	YUJO	NEKKETSU	CHOKUGEKI	1	1	1	1	1	1	25	15	15	40	30	20	Easy
UtsuhoH_en02	空	UtsuhoH0a	160	160	170	110	160	170	179	BRAVE	MGR_DEF	KIHAKU	HICCHU	TEPPEKI	YUJO	NEKKETSU	CHOKUGEKI	1	1	1	1	1	1	25	15	15	40	30	20	Normal
UtsuhoH_en03	空	UtsuhoH0a	160	160	170	110	160	170	179	BRAVE	MGR_DEF	KIHAKU	HICCHU	TEPPEKI	YUJO	NEKKETSU	CHOKUGEKI	1	1	1	1	1	1	25	15	15	40	30	20	Hard
UtsuhoH_en04	空	UtsuhoH0a	160	160	170	110	160	170	179	BRAVE	MGR_DEF	KIHAKU	HICCHU	TEPPEKI	YUJO	NEKKETSU	CHOKUGEKI	1	1	1	1	1	1	25	15	15	40	30	20	Lunatic
UtsuhoN_en01	悪夢	UtsuhoN0a	160	160	170	110	160	170	100	BRAVE	MGR_DEF	KIHAKU	HICCHU	TEPPEKI	GEKITO	NEKKETSU	CHOKUGEKI	1	1	1	1	1	1	10	15	15	15	15	15	Easy
UtsuhoN_en02	悪夢	UtsuhoN0a	160	160	170	110	160	170	100	BRAVE	MGR_DEF	KIHAKU	HICCHU	TEPPEKI	GEKITO	NEKKETSU	CHOKUGEKI	1	1	1	1	1	1	10	15	15	15	15	15	Normal
UtsuhoN_en03	悪夢	UtsuhoN0a	160	160	170	110	160	170	100	BRAVE	MGR_DEF	KIHAKU	HICCHU	TEPPEKI	GEKITO	NEKKETSU	CHOKUGEKI	1	1	1	1	1	1	10	15	15	15	15	15	Hard
UtsuhoN_en04	悪夢	UtsuhoN0a	160	160	170	110	160	170	100	BRAVE	MGR_DEF	KIHAKU	HICCHU	TEPPEKI	GEKITO	NEKKETSU	CHOKUGEKI	1	1	1	1	1	1	10	15	15	15	15	15	Lunatic
Wriggle_en01	リグル	Wriggle0a	137	130	155	87	164	164	42	ACTIVE	ATP_PRY	KASOKU	HIRAMEKI	CHOKUGEKI	HICCHU	KISHU	KAKURAN	1	8	16	23	30	60	15	15	20	20	40	80	
Wriggle_en02	リグル	Wriggle0a	137	130	155	87	164	164	42	ACTIVE	ATP_PRY	KASOKU	HIRAMEKI	CHOKUGEKI	HICCHU	KISHU	KAKURAN	1	8	16	23	30	60	15	15	20	20	40	80	C56 Lunatic
Wriggle01	リグル	Wriggle0a	137	130	155	87	164	164	42	ACTIVE	ATP_PRY	KASOKU	HIRAMEKI	CHOKUGEKI	HICCHU	KISHU	KAKURAN	1	8	16	23	45	60	15	15	20	20	60	80	
Wriggle02	リグル	Wriggle0a	137	130	155	87	164	164	42	ACTIVE	ATP_PRY	KASOKU	HIRAMEKI	CHOKUGEKI	HICCHU	KISHU	KAKURAN	1	8	16	23	45	60	15	15	20	20	60	80	C56～
Wriggle03	リグル	Wriggle0a	137	130	155	87	164	164	42	ACTIVE	ATP_PRY	KASOKU	HIRAMEKI	CHOKUGEKI	HICCHU	KISHU	KAKURAN	1	8	16	23	45	60	15	15	20	20	60	80	C57～
Yamame_en01	ヤマメ	Yamame0a	136	127	168	102	146	168	57	ACTIVE	ATP_DEF	KONJO	FUKUTSU	HICCHU	KAISHIN	YUJO	NEKKETSU	1	12	20	31	39	47	20	15	20	20	20	20	
Yamame01	ヤマメ	Yamame0a	136	127	168	102	146	168	57	ACTIVE	ATP_DEF	KONJO	FUKUTSU	HICCHU	KAISHIN	YUJO	NEKKETSU	1	12	20	31	39	47	20	15	20	30	40	40	
Yorihime_en01	依姫	Yorihime0a	150	140	180	102	170	174	50	BOSS	ALL_ATP	SHUCHU	CHOKKAN	TEPPEKI	KIHAKU	KAKUSEI	TAMASHI	1	8	16	24	40	40	10	10	15	10	20	10	
Yorihime01	依姫	Yorihime0a	150	140	180	102	170	174	50	BRAVE	ALL_ATP	SHUCHU	CHOKKAN	CHOKUGEKI	KIHAKU	KAKUSEI	TAMASHI	1	8	16	24	55	65	15	25	20	50	70	65	
YorihimeD_en01	依姫	YorihimeD0a	150	140	180	102	170	174	50	BOSS	ALL_ATP	SHUCHU	CHOKKAN	TEPPEKI	KIHAKU	KAKUSEI	TAMASHI	1	8	16	24	40	65	10	10	15	10	20	10	
YorihimeD_en02	依姫	YorihimeD0a	150	140	180	102	170	174	50	BOSS	ALL_ATP	SHUCHU	CHOKKAN	TEPPEKI	KIHAKU	KAKUSEI	TAMASHI	1	8	16	24	40	65	10	10	15	10	20	10	Lunatic
YorihimeN_en01	悪夢	YorihimeN0a	150	140	180	102	170	174	50	BRAVE	ALL_ATP	SHUCHU	CHOKKAN	CHOKUGEKI	KIHAKU	KAKUSEI	TAMASHI	1	8	16	24	40	65	10	10	15	10	20	15	
YorihimeN_en02	悪夢	YorihimeN0a	150	140	180	102	170	174	50	BRAVE	ALL_ATP	SHUCHU	CHOKKAN	CHOKUGEKI	KIHAKU	KAKUSEI	TAMASHI	1	8	16	24	40	65	10	10	15	10	20	15	Hard
YorihimeN_en03	悪夢	YorihimeN0a	150	140	180	102	170	174	50	BRAVE	ALL_ATP	SHUCHU	CHOKKAN	CHOKUGEKI	KIHAKU	KAKUSEI	TAMASHI	1	8	16	24	40	65	10	10	15	10	20	15	Lunatic
Youmu_en01	Youmu	Youmu0a	152	118	171	105	171	171	44	ACTIVE	ATP_PRY	KASOKU	HIRAMEKI	SHUCHU	HICCHU	KIAI	TAMASHI	1	1	10	24	24	65	15	15	15	20	30	65	
Youmu01	Youmu	Youmu0a	152	118	171	105	171	171	44	ACTIVE	ATP_PRY	KASOKU	HIRAMEKI	SHUCHU	HICCHU	RENGEKI	TAMASHI	1	1	10	24	40	65	15	15	15	20	50	65	
Youmu02	Youmu	Youmu0a	152	118	171	105	171	171	44	ACTIVE	ATP_PRY	KASOKU	HIRAMEKI	SHUCHU	HICCHU	RENGEKI	TAMASHI	1	1	10	24	40	65	15	15	15	20	50	65	C50～
Yousei1_en01	요정B	Yousei10a	115	130	154	83	133	140	25	ACTIVE	ALL_MGR	KONJO	BLANK	BLANK	BLANK	BLANK	BLANK	1	1	1	1	1	1	25	0	0	0	0	0	
Yousei2_en01	요정R	Yousei20a	110	133	156	83	136	145	25	ACTIVE	ALL_MGR	KONJO	BLANK	BLANK	BLANK	BLANK	BLANK	1	1	1	1	1	1	25	0	0	0	0	0	
YouseiL_en01	L요정	YouseiL0a	110	136	165	87	153	155	35	ACTIVE	ALL_MGR	SHUCHU	DOKONJO	TEPPEKI	HIRAMEKI	SOGEKI	BLANK	1	1	1	1	1	1	10	10	10	10	10	0	
YouseiL_en02	L요정	YouseiL0a	110	136	165	87	153	155	35	ACTIVE	ALL_MGR	SHUCHU	DOKONJO	TEPPEKI	HIRAMEKI	SOGEKI	BLANK	1	1	1	1	1	1	10	10	10	10	10	0	Lunatic
Yugi_en01	勇儀	Yugi0a	160	90	175	110	143	172	50	BRAVE	ATP_DEF	TEKAGEN	HICCHU	CHOKUGEKI	TEPPEKI	KIHAKU	NEKKETSU	1	5	15	23	32	51	5	20	15	20	30	20	
Yugi01	勇儀	Yugi0a	160	90	175	110	143	172	50	BRAVE	ATP_DEF	TEKAGEN	HICCHU	CHOKUGEKI	TEPPEKI	KIHAKU	NEKKETSU	1	5	15	23	32	51	5	20	15	20	50	45	
Yuka_en01	유카	Yuka0a	150	162	175	105	115	175	46	BRAVE	MGR_DEF	KIHAKU	IATSU	HICCHU	TEPPEKI	CHOKUGEKI	NEKKETSU	1	1	18	24	32	45	10	10	10	10	10	10	C10/C40
Yuka_en02	유카	Yuka0a	150	162	175	105	115	175	46	BRAVE	MGR_DEF	KIHAKU	IATSU	HICCHU	TEPPEKI	CHOKUGEKI	NEKKETSU	1	1	18	24	32	45	10	10	10	10	10	10	C60
Yuka_en03	유카	Yuka0a	150	162	175	105	115	175	46	BRAVE	MGR_DEF	KIHAKU	IATSU	HICCHU	TEPPEKI	CHOKUGEKI	NEKKETSU	1	1	18	24	32	45	10	10	10	10	10	10	C75
Yuka_en04	유카	Yuka0a	150	162	175	105	115	175	46	BRAVE	MGR_DEF	KIHAKU	IATSU	HICCHU	TEPPEKI	CHOKUGEKI	NEKKETSU	1	1	18	24	32	45	10	10	10	10	10	10	C75 Hard
Yuka_en05	유카	Yuka0a	150	162	175	105	115	175	46	BRAVE	MGR_DEF	KIHAKU	IATSU	HICCHU	TEPPEKI	CHOKUGEKI	NEKKETSU	1	1	18	24	32	45	10	10	10	10	10	10	Meko02
Yuka01	유카	Yuka0a	150	162	175	105	115	175	46	BRAVE	MGR_DEF	KIHAKU	IATSU	HICCHU	TEPPEKI	CHOKUGEKI	NEKKETSU	1	1	18	24	32	45	50	35	20	25	20	45	
Yuka02	유카	Yuka0a	150	162	175	105	115	175	46	BRAVE	MGR_DEF	KIHAKU	IATSU	HICCHU	TEPPEKI	CHOKUGEKI	NEKKETSU	1	1	18	24	32	45	50	35	20	25	20	45	C76～
Yukari_en01	紫	Yukari0a	135	155	190	110	135	185	55	BOSS	MGR_DEF	YUME	TEKAGEN	CHOKKAN	CHOKUGEKI	KAKUREMI	AI	1	1	10	18	40	70	0	10	10	5	10	50	
Yukari_en02	紫	Yukari0a	135	155	190	110	135	185	55	BOSS	MGR_DEF	YUME	TEKAGEN	CHOKKAN	CHOKUGEKI	KAKUREMI	AI	1	1	10	18	40	70	0	10	10	5	10	50	Hard～
Yukari01	紫	Yukari0a	135	155	190	110	135	185	55	ACTIVE	MGR_DEF	YUME	TEKAGEN	CHOKKAN	CHOKUGEKI	KAKUREMI	AI	1	1	10	18	40	70	0	5	20	25	40	80	
Yukari02	紫	Yukari0a	135	155	190	110	135	185	55	ACTIVE	MGR_DEF	YUME	TEKAGEN	CHOKKAN	CHOKUGEKI	KAKUREMI	AI	1	1	10	18	40	70	0	5	20	25	40	80	R37～
Yukari03	紫	Yukari0a	135	155	190	110	135	185	55	ACTIVE	MGR_DEF	YUME	TEKAGEN	CHOKKAN	CHOKUGEKI	KAKUREMI	AI	1	1	10	18	40	70	0	5	20	25	40	80	C76～
YukariN_en01	悪夢	YukariN0a	135	155	190	110	135	185	55	BRAVE	MGR_DEF	YUME	TEKAGEN	CHOKKAN	CHOKUGEKI	KAKUREMI	IATSU	1	1	10	18	40	68	0	10	10	5	10	10	
YukariN_en02	悪夢	YukariN0a	135	155	190	110	135	185	55	BRAVE	MGR_DEF	YUME	TEKAGEN	CHOKKAN	CHOKUGEKI	KAKUREMI	IATSU	1	1	10	18	40	68	0	10	10	5	10	10	Hard～
Yumeko_en01	夢子	Yumeko0a	142	142	181	100	155	170	49	ACTIVE	ALL_ATP	HICCHU	HIRAMEKI	KENSHIN	CHOKUGEKI	FUKUTSU	NEKKETSU	1	12	20	29	36	45	10	10	10	10	10	15	Easy
Yumeko_en02	夢子	Yumeko0a	142	142	181	100	155	170	49	ACTIVE	ALL_ATP	HICCHU	HIRAMEKI	KENSHIN	CHOKUGEKI	FUKUTSU	NEKKETSU	1	12	20	29	36	45	10	10	10	10	10	15	Normal
Yumeko_en03	夢子	Yumeko0a	142	142	181	100	155	170	49	ACTIVE	ALL_ATP	HICCHU	HIRAMEKI	KENSHIN	CHOKUGEKI	FUKUTSU	NEKKETSU	1	12	20	29	36	45	10	10	10	10	10	15	Hard
Yumeko_en04	夢子	Yumeko0a	142	142	181	100	155	170	49	ACTIVE	ALL_ATP	HICCHU	HIRAMEKI	KENSHIN	CHOKUGEKI	FUKUTSU	NEKKETSU	1	12	20	29	36	45	10	10	10	10	10	15	Lunatic
Yumeko01	夢子	Yumeko0a	142	142	181	100	155	170	49	ACTIVE	ALL_ATP	HICCHU	HIRAMEKI	KENSHIN	CHOKUGEKI	FUKUTSU	NEKKETSU	1	12	20	29	36	45	20	15	30	20	15	40	
Yuyuko_en01	幽々子	Yuyuko0a	125	146	188	106	165	180	60	BOSS	ALL_MGR2	TEPPEKI	TEKAGEN	CHOKKAN	SOGEKI	COBU	TAMASHI	1	1	15	20	32	70	15	5	15	10	20	10	ブロッキングなし
Yuyuko_en02	幽々子	Yuyuko0a	125	146	188	106	165	180	60	BOSS	ALL_MGR2	TEPPEKI	TEKAGEN	CHOKKAN	SOGEKI	COBU	TAMASHI	1	1	15	20	32	70	15	5	15	10	20	10	ブロッキングあり
