CharDataID,CharName,Face,ATP,MGR,CRT,DEF,PRY,HIT,SP,気質,Type,SpID1,SpID2,SpID3,SpID4,SpID5,SpID6,L1,L2,L3,L4,L5,L6,SP1,SP2,SP3,SP4,SP5,SP6
Suwako_en01,스와코,Suwako0a,137,139,188,85,181,183,40,BRAVE,MGR_PRY,TOTSUGEKI,SHINRAI,SHUCHU,HIRAMEKI,CHOKUGEKI,KAISHIN,1,1,14,23,30,35,20,5,10,10,10,20
Suwako01,스와코,Suwako0a,137,139,188,85,181,183,40,BRAVE,MGR_PRY,TOTSUGEKI,JYUNNO,SHUCHU,HIRAMEKI,CHOKUGEKI,KAISHIN,1,1,14,23,30,35,20,25,15,15,20,30
SuwakoN_en01,악몽,SuwakoN0a,137,139,188,85,181,183,40,ACTIVE,MGR_PRY,TOTSUGEKI,JYUNNO,SHUCHU,HIRAMEKI,CHOKUGEKI,KAISHIN,1,1,14,23,30,35,10,10,10,10,15,10
SuwakoN_en02,악몽,SuwakoN0a,137,139,188,85,181,183,40,ACTIVE,MGR_PRY,TOTSUGEKI,JYUNNO,SHUCHU,HIRAMEKI,CHOKUGEKI,KAISHIN,1,1,14,23,30,35,10,10,10,10,15,10
SuwakoN_en03,악몽,SuwakoN0a,137,139,188,85,181,183,40,ACTIVE,MGR_PRY,TOTSUGEKI,JYUNNO,SHUCHU,HIRAMEKI,CHOKUGEKI,KAISHIN,1,1,14,23,30,35,10,10,10,10,15,10
Tenshi_en01,텐시,Tenshi0a,149,130,172,114,151,173,46,BRAVE,ATP_DEF,TEPPEKI,HICCHU,DOKONJO,KIAI,NEKKETSU,YUKI,1,5,10,21,45,100,5,10,20,20,20,70
Tenshi_en02,텐시,Tenshi0a,149,130,172,114,151,173,46,BRAVE,ATP_DEF,TEPPEKI,HICCHU,DOKONJO,KIAI,NEKKETSU,YUKI,1,5,10,21,45,100,5,10,20,20,20,70
Tenshi_en03,텐시,Tenshi0a,149,130,172,114,151,173,46,BRAVE,ATP_DEF,TEPPEKI,HICCHU,DOKONJO,KIAI,NEKKETSU,YUKI,1,5,10,21,45,100,5,10,20,20,20,70
Tenshi_en04,텐시,Tenshi0a,149,130,172,114,151,173,46,BRAVE,ATP_DEF,TEPPEKI,HICCHU,DOKONJO,KIAI,NEKKETSU,YUKI,1,5,10,21,45,100,5,10,20,20,20,70
Tenshi01,텐시,Tenshi0a,149,130,172,114,151,173,46,BRAVE,ATP_DEF,TEPPEKI,HICCHU,DOKONJO,KIAI,NEKKETSU,YUKI,1,5,10,21,45,100,20,20,30,30,40,80
Tenshi02,텐시,Tenshi0a,149,130,172,114,151,173,46,BRAVE,ATP_DEF,TEPPEKI,HICCHU,DOKONJO,KIAI,NEKKETSU,YUKI,1,5,10,21,45,1,20,20,30,30,40,80
TenshiN_en01,악몽,TenshiN0a,149,130,172,114,151,173,46,BRAVE,ATP_DEF,TEPPEKI,HICCHU,DOKONJO,KIAI,NEKKETSU,TOTSUGEKI,1,5,10,21,45,45,5,10,20,20,20,5
TenshiN_en02,악몽,TenshiN0a,149,130,172,114,151,173,46,BRAVE,ATP_DEF,TEPPEKI,HICCHU,DOKONJO,KIAI,NEKKETSU,TOTSUGEKI,1,5,10,21,45,45,5,10,20,20,20,5
TenshiN_en03,악몽,TenshiN0a,149,130,172,114,151,173,46,BRAVE,ATP_DEF,TEPPEKI,HICCHU,DOKONJO,KIAI,NEKKETSU,TOTSUGEKI,1,5,10,21,45,45,5,10,20,20,20,5
TenshiN_en04,악몽,TenshiN0a,149,130,172,114,151,173,46,BRAVE,ATP_DEF,TEPPEKI,HICCHU,DOKONJO,KIAI,NEKKETSU,TOTSUGEKI,1,5,10,21,45,45,5,10,20,20,20,5
Tensoku01,비상천칙,Tensoku0a,142,138,169,105,115,168,49,BRAVE,ATP_DEF,JIBAKU,TEPPEKI,HICCHU,DOKONJO,KASOKU,NEKKETSU,1,1,10,20,35,50,1,25,20,40,15,40
TensokuE_en01,비상천칙,TensokuE0a,135,135,160,100,110,170,50,BRAVE,ATP_DEF,TEPPEKI,HICCHU,DOKONJO,CHOKUGEKI,GEKITO,NEKKETSU,1,1,1,1,1,1,10,10,10,10,10,10
TensokuD_en01,데빌천칙,TensokuD0a,135,135,160,100,110,170,100,ACTIVE,ATP_DEF,KAKUSEI,HICCHU,CHOKUGEKI,KONJO,GEKITO,TAMASHI,1,1,1,1,1,1,20,10,15,10,10,10
TensokuD_en02,양산형 D천칙,TensokuD0a,135,135,160,100,110,170,100,ACTIVE,ATP_DEF,KAKUSEI,HICCHU,CHOKUGEKI,KONJO,GEKITO,TAMASHI,1,1,1,1,1,1,20,10,15,10,10,10
TensokuEN_en01,악몽,TensokuEN0a,135,135,160,100,110,170,100,ACTIVE,ATP_DEF,KAKUSEI,HICCHU,CHOKUGEKI,KONJO,NA,NA,1,1,1,1,1,1,20,10,15,10,0,0
TensokuEN_en02,악몽,TensokuEN0a,135,135,160,100,110,170,100,ACTIVE,ATP_DEF,KAKUSEI,HICCHU,CHOKUGEKI,KONJO,NA,NA,1,1,1,1,1,1,20,10,15,10,0,0
TensokuEN_en03,악몽,TensokuEN0a,135,135,160,100,110,170,100,ACTIVE,ATP_DEF,KAKUSEI,HICCHU,CHOKUGEKI,KONJO,NA,NA,1,1,1,1,1,1,20,10,15,10,0,0
TensokuEN_en04,악몽,TensokuEN0a,135,135,160,100,110,170,100,ACTIVE,ATP_DEF,KAKUSEI,HICCHU,CHOKUGEKI,KONJO,NA,NA,1,1,1,1,1,1,20,10,15,10,0,0
Tewi_en01,테위,Tewi0a,133,130,165,93,156,169,45,CLEVER,ATP_PRY,SHUKUFUKU,KOUN,CHOHATSU,HIRAMEKI,SHUCHU,KAISHIN,1,1,1,15,22,37,50,35,35,15,15,30
Tewi01,테위,Tewi0a,133,130,165,93,156,169,45,CLEVER,ATP_PRY,SHUKUFUKU,KOUN,CHOHATSU,HIRAMEKI,SHUCHU,KAISHIN,1,1,1,15,22,37,50,35,35,15,15,30
Toyohime_en01,토요히메,Toyohime0a,120,140,185,95,155,173,55,BOSS,ALL_MGR,CHOKKAN,SOGEKI,KOUN,TEPPEKI,KAISHIN,SAIDO,1,5,15,22,34,75,20,5,10,20,10,20
Toyohime01,토요히메,Toyohime0a,120,140,185,95,155,173,55,COOL,ALL_MGR,CHOKKAN,SOGEKI,KOUN,KASOKU,KAISHIN,SAIDO,1,5,15,22,34,75,30,20,40,20,30,120
ToyohimeD_en01,토요히메,ToyohimeD0a,120,140,185,95,155,173,55,BOSS,ALL_MGR,CHOKKAN,SOGEKI,KOUN,KASOKU,KAISHIN,SAIDO,1,5,15,22,34,75,20,5,10,20,10,20
ToyohimeD_en02,토요히메,ToyohimeD0a,120,140,185,95,155,173,55,BOSS,ALL_MGR,CHOKKAN,SOGEKI,KOUN,KASOKU,KAISHIN,SAIDO,1,5,15,22,34,75,20,5,10,20,10,20
ToyohimeN_en01,악몽,ToyohimeN0a,120,140,185,95,155,173,55,BRAVE,ALL_MGR,CHOKKAN,SOGEKI,DATSURYOKU,TEPPEKI,KAISHIN,SAIDO,1,5,15,22,34,68,20,5,10,20,10,20
ToyohimeN_en02,악몽,ToyohimeN0a,120,140,185,95,155,173,55,BRAVE,ALL_MGR,CHOKKAN,SOGEKI,DATSURYOKU,TEPPEKI,KAISHIN,SAIDO,1,5,15,22,34,68,20,5,10,20,10,20
ToyohimeN_en03,악몽,ToyohimeN0a,120,140,185,95,155,173,55,BRAVE,ALL_MGR,CHOKKAN,SOGEKI,DATSURYOKU,TEPPEKI,KAISHIN,SAIDO,1,5,15,22,34,68,20,5,10,20,10,20
ToyohimeN_en04,악몽,ToyohimeN0a,120,140,185,95,155,173,55,BRAVE,ALL_MGR,CHOKKAN,SOGEKI,DATSURYOKU,TEPPEKI,KAISHIN,SAIDO,1,1,1,1,1,1,20,5,10,20,10,20
Udonge_en01,우동게,Udonge0a,110,142,174,87,169,179,40,ACTIVE,MGR_PRY,SOGEKI,SHUCHU,CHOKKAN,KAISHIN,CHOKUGEKI,KAKURAN,1,8,15,30,42,60,15,15,25,30,20,70
Udonge01,우동게,Udonge0a,110,142,174,87,169,179,40,CAREFUL,MGR_PRY,SOGEKI,SHUCHU,CHOKKAN,KAISHIN,CHOKUGEKI,KAKURAN,1,8,15,30,42,60,15,15,25,30,20,70
Udonge02,우동게,Udonge0a,110,142,174,87,169,179,40,CAREFUL,MGR_PRY,SOGEKI,SHUCHU,CHOKKAN,KAISHIN,CHOKUGEKI,KAKURAN,1,8,15,30,42,60,15,15,25,30,20,70
UFOB_en01,UFO(청),UFOB0a,132,100,160,82,160,150,50,ACTIVE,ATP_PRY,TEISATSU,SHUCHU,KASOKU,HICCHU,CHOKUGEKI,DATSURYOKU,1,10,10,20,40,40,15,10,5,10,10,10
UFOB_en02,UFO(청),UFOB0a,132,100,160,82,160,150,50,ACTIVE,ATP_PRY,TEISATSU,SHUCHU,KASOKU,HICCHU,CHOKUGEKI,DATSURYOKU,1,10,10,20,40,40,15,10,5,10,10,10
UFOB_en03,UFO(청),UFOB0a,132,100,160,82,160,150,50,ACTIVE,ATP_PRY,TEISATSU,SHUCHU,KASOKU,HICCHU,CHOKUGEKI,DATSURYOKU,1,10,10,20,40,40,15,10,5,10,10,10
UFOB_en04,UFO(청),UFOB0a,132,100,160,82,160,150,50,ACTIVE,ATP_PRY,TEISATSU,SHUCHU,KASOKU,HICCHU,CHOKUGEKI,DATSURYOKU,1,10,10,20,40,40,15,10,5,10,10,10
UFOB2_en01,UNKNOWN?,UFOB20a,132,100,160,82,160,150,50,ACTIVE,ATP_PRY,TEISATSU,SHUCHU,KASOKU,HICCHU,CHOKUGEKI,DATSURYOKU,1,10,10,20,40,40,15,10,5,10,10,10
UFOG_en01,UFO(녹),UFOG0a,100,130,160,95,130,155,50,ACTIVE,MGR_DEF,TEISATSU,TEPPEKI,DOKONJO,HICCHU,SOGEKI,FUKUTSU,1,10,15,20,30,40,15,10,10,10,10,10
UFOG_en02,UFO(녹),UFOG0a,100,130,160,95,130,155,50,ACTIVE,MGR_DEF,TEISATSU,TEPPEKI,DOKONJO,HICCHU,SOGEKI,FUKUTSU,1,10,15,20,30,40,15,10,10,10,10,10
UFOG_en03,UFO(녹),UFOG0a,100,130,160,95,130,155,50,ACTIVE,MGR_DEF,TEISATSU,TEPPEKI,DOKONJO,HICCHU,SOGEKI,FUKUTSU,1,10,15,20,30,40,15,10,10,10,10,10
UFOG_en04,UFO(녹),UFOG0a,100,130,160,95,130,155,50,ACTIVE,MGR_DEF,TEISATSU,TEPPEKI,DOKONJO,HICCHU,SOGEKI,FUKUTSU,1,10,15,20,30,40,15,10,10,10,10,10
UFOG2_en01,UNKNOWN?,UFOG20a,100,130,160,95,130,155,50,ACTIVE,MGR_DEF,TEISATSU,TEPPEKI,DOKONJO,HICCHU,SOGEKI,FUKUTSU,1,10,15,20,30,40,15,10,10,10,10,10
UFOR_en01,UFO(적),UFOR0a,128,130,162,88,145,152,50,ACTIVE,ALL_MGR,TEISATSU,HIRAMEKI,KAISHIN,HICCHU,SOGEKI,NEKKETSU,1,10,15,20,30,40,15,10,10,10,10,10
UFOR_en02,UFO(적),UFOR0a,128,130,162,88,145,152,50,ACTIVE,ALL_MGR,TEISATSU,HIRAMEKI,KAISHIN,HICCHU,SOGEKI,NEKKETSU,1,10,15,20,30,40,15,10,10,10,10,10
UFOR2_en01,UNKNOWN?,UFOR20a,128,130,162,88,145,152,50,ACTIVE,ALL_MGR,TEISATSU,HIRAMEKI,KAISHIN,HICCHU,SOGEKI,NEKKETSU,1,10,15,20,30,40,15,10,10,10,10,10
Unknown_en01,UNKNOWN?,Unknown0a,125,146,188,106,165,180,60,UNKNOWN,ALL_MGR,TAMASHI,TEKAGEN,CHOKKAN,TEPPEKI,COBU,KIZUNA,1,1,1,1,1,1,10,5,15,10,20,10
Unzan_en01,운잔,Unzan0a,150,110,165,102,90,160,30,BRAVE,SP_CRUE,TEPPEKI,FUKUTSU,KIAI,NEKKETSU,NA,NA,1,10,20,45,1,1,25,15,35,40,0,0
Unzan01,운잔,Unzan0a,150,110,165,102,90,160,30,BRAVE,SP_CRUE,TEPPEKI,FUKUTSU,KIAI,NEKKETSU,NA,NA,1,10,20,45,1,1,25,15,35,40,0,0
Usagi_en01,요괴토끼,Usagi0a,131,122,164,91,140,147,50,ACTIVE,ALL_ATP,TEISATSU,HICCHU,TEPPEKI,KASOKU,SHINRAI,KISHU,1,10,10,20,30,60,15,10,15,10,10,20
Usagi_en02,요괴토끼,Usagi0a,131,122,164,91,140,147,50,ACTIVE,ALL_ATP,TEISATSU,HICCHU,TEPPEKI,KASOKU,SHINRAI,KISHU,1,10,10,20,30,60,15,10,15,10,10,20
Usagi_en03,요괴토끼,Usagi0a,131,122,164,91,140,147,50,ACTIVE,ALL_ATP,TEISATSU,HICCHU,TEPPEKI,KASOKU,SHINRAI,KISHU,1,10,10,20,30,60,15,10,15,10,10,20
Usagi_en04,요괴토끼,Usagi0a,131,122,164,91,140,147,50,ACTIVE,ALL_ATP,TEISATSU,HICCHU,TEPPEKI,KASOKU,SHINRAI,KISHU,1,10,10,20,30,60,15,10,15,10,10,20
UsagiD_en01,요괴토끼D,UsagiD0a,133,120,168,94,143,150,51,ACTIVE,ALL_ATP,HIRAMEKI,HICCHU,KAISHIN,TEPPEKI,KISHU,HOKYU,1,10,10,20,30,30,10,10,15,10,10,20
UsagiN_en01,악몽,UsagiN0a,131,122,164,91,140,147,50,ACTIVE,ALL_ATP,TEISATSU,HICCHU,TEPPEKI,KASOKU,SHINRAI,KISHU,1,10,10,20,30,60,15,10,15,10,10,20
Utsuho_en01,우츠호,Utsuho0a,147,160,160,103,145,165,50,BRAVE,MGR_DEF,HICCHU,FUKUTSU,KIAI,YUJO,NEKKETSU,TEPPEKI,1,10,20,30,45,50,10,15,15,15,15,20
Utsuho_en02,우츠호,Utsuho0a,147,160,160,103,145,165,50,BRAVE,MGR_DEF,HICCHU,FUKUTSU,KIAI,YUJO,NEKKETSU,TEPPEKI,1,10,20,30,45,50,10,15,15,15,15,20
Utsuho_en03,우츠호,Utsuho0a,147,160,160,103,145,165,50,BRAVE,MGR_DEF,HICCHU,FUKUTSU,KIAI,YUJO,NEKKETSU,TEPPEKI,1,10,20,30,45,50,10,15,15,15,15,20
Utsuho_en04,우츠호,Utsuho0a,147,160,160,103,145,165,50,BRAVE,MGR_DEF,HICCHU,FUKUTSU,KIAI,YUJO,NEKKETSU,TEPPEKI,1,10,20,30,45,50,10,15,15,15,15,20
Utsuho01,우츠호,Utsuho0a,147,160,160,103,145,165,50,BRAVE,MGR_DEF,HICCHU,FUKUTSU,JIBAKU,KIAI,YUJO,NEKKETSU,1,10,100,20,36,45,15,15,1,30,40,45
Utsuho02,우츠호,Utsuho0a,147,160,160,103,145,165,50,BRAVE,MGR_DEF,HICCHU,FUKUTSU,JIBAKU,KIAI,YUJO,NEKKETSU,1,10,1,20,36,45,15,15,1,30,40,45
UtsuhoB_en01,우츠호,UtsuhoB0a,130,90,160,97,140,140,50,BRAVE,MGR_DEF,HICCHU,FUKUTSU,KIAI,YUJO,NEKKETSU,TEPPEKI,1,10,20,30,45,50,15,15,30,40,40,20
UtsuhoB01,우츠호,UtsuhoB0a,130,90,160,97,140,140,50,BRAVE,MGR_DEF,HICCHU,FUKUTSU,JIBAKU,KIAI,YUJO,NEKKETSU,1,10,100,20,36,45,15,15,1,30,40,45
UtsuhoB02,우츠호,UtsuhoB0a,130,90,160,97,140,140,50,BRAVE,MGR_DEF,HICCHU,FUKUTSU,JIBAKU,KIAI,YUJO,NEKKETSU,1,10,1,20,36,45,15,15,1,30,40,45
UtsuhoH_en01,우츠호,UtsuhoH0a,160,160,170,110,160,170,179,BRAVE,MGR_DEF,KIHAKU,HICCHU,TEPPEKI,YUJO,NEKKETSU,CHOKUGEKI,1,1,1,1,1,1,25,15,15,40,30,20
UtsuhoH_en02,우츠호,UtsuhoH0a,160,160,170,110,160,170,179,BRAVE,MGR_DEF,KIHAKU,HICCHU,TEPPEKI,YUJO,NEKKETSU,CHOKUGEKI,1,1,1,1,1,1,25,15,15,40,30,20
UtsuhoH_en03,우츠호,UtsuhoH0a,160,160,170,110,160,170,179,BRAVE,MGR_DEF,KIHAKU,HICCHU,TEPPEKI,YUJO,NEKKETSU,CHOKUGEKI,1,1,1,1,1,1,25,15,15,40,30,20
UtsuhoH_en04,우츠호,UtsuhoH0a,160,160,170,110,160,170,179,BRAVE,MGR_DEF,KIHAKU,HICCHU,TEPPEKI,YUJO,NEKKETSU,CHOKUGEKI,1,1,1,1,1,1,25,15,15,40,30,20
UtsuhoN_en01,악몽,UtsuhoN0a,160,160,170,110,160,170,100,BRAVE,MGR_DEF,KIHAKU,HICCHU,TEPPEKI,GEKITO,NEKKETSU,CHOKUGEKI,1,1,1,1,1,1,10,15,15,15,15,15
UtsuhoN_en02,악몽,UtsuhoN0a,160,160,170,110,160,170,100,BRAVE,MGR_DEF,KIHAKU,HICCHU,TEPPEKI,GEKITO,NEKKETSU,CHOKUGEKI,1,1,1,1,1,1,10,15,15,15,15,15
UtsuhoN_en03,악몽,UtsuhoN0a,160,160,170,110,160,170,100,BRAVE,MGR_DEF,KIHAKU,HICCHU,TEPPEKI,GEKITO,NEKKETSU,CHOKUGEKI,1,1,1,1,1,1,10,15,15,15,15,15
UtsuhoN_en04,악몽,UtsuhoN0a,160,160,170,110,160,170,100,BRAVE,MGR_DEF,KIHAKU,HICCHU,TEPPEKI,GEKITO,NEKKETSU,CHOKUGEKI,1,1,1,1,1,1,10,15,15,15,15,15
Wriggle_en01,리글,Wriggle0a,137,130,155,87,164,164,42,ACTIVE,ATP_PRY,KASOKU,HIRAMEKI,CHOKUGEKI,HICCHU,KISHU,KAKURAN,1,8,16,23,30,60,15,15,20,20,40,80
Wriggle_en02,리글,Wriggle0a,137,130,155,87,164,164,42,ACTIVE,ATP_PRY,KASOKU,HIRAMEKI,CHOKUGEKI,HICCHU,KISHU,KAKURAN,1,8,16,23,30,60,15,15,20,20,40,80
Wriggle01,리글,Wriggle0a,137,130,155,87,164,164,42,ACTIVE,ATP_PRY,KASOKU,HIRAMEKI,CHOKUGEKI,HICCHU,KISHU,KAKURAN,1,8,16,23,45,60,15,15,20,20,60,80
Wriggle02,리글,Wriggle0a,137,130,155,87,164,164,42,ACTIVE,ATP_PRY,KASOKU,HIRAMEKI,CHOKUGEKI,HICCHU,KISHU,KAKURAN,1,8,16,23,45,60,15,15,20,20,60,80
Wriggle03,리글,Wriggle0a,137,130,155,87,164,164,42,ACTIVE,ATP_PRY,KASOKU,HIRAMEKI,CHOKUGEKI,HICCHU,KISHU,KAKURAN,1,8,16,23,45,60,15,15,20,20,60,80
Yamame_en01,야마메,Yamame0a,136,127,168,102,146,168,57,ACTIVE,ATP_DEF,KONJO,FUKUTSU,HICCHU,KAISHIN,YUJO,NEKKETSU,1,12,20,31,39,47,20,15,20,20,20,20
Yamame01,야마메,Yamame0a,136,127,168,102,146,168,57,ACTIVE,ATP_DEF,KONJO,FUKUTSU,HICCHU,KAISHIN,YUJO,NEKKETSU,1,12,20,31,39,47,20,15,20,30,40,40
Yorihime_en01,요리히메,Yorihime0a,150,140,180,102,170,174,50,BOSS,ALL_ATP,SHUCHU,CHOKKAN,TEPPEKI,KIHAKU,KAKUSEI,TAMASHI,1,8,16,24,40,40,10,10,15,10,20,10
Yorihime01,요리히메,Yorihime0a,150,140,180,102,170,174,50,BRAVE,ALL_ATP,SHUCHU,CHOKKAN,CHOKUGEKI,KIHAKU,KAKUSEI,TAMASHI,1,8,16,24,55,65,15,25,20,50,70,65
YorihimeD_en01,요리히메,YorihimeD0a,150,140,180,102,170,174,50,BOSS,ALL_ATP,SHUCHU,CHOKKAN,TEPPEKI,KIHAKU,KAKUSEI,TAMASHI,1,8,16,24,40,65,10,10,15,10,20,10
YorihimeD_en02,요리히메,YorihimeD0a,150,140,180,102,170,174,50,BOSS,ALL_ATP,SHUCHU,CHOKKAN,TEPPEKI,KIHAKU,KAKUSEI,TAMASHI,1,8,16,24,40,65,10,10,15,10,20,10
YorihimeN_en01,악몽,YorihimeN0a,150,140,180,102,170,174,50,BRAVE,ALL_ATP,SHUCHU,CHOKKAN,CHOKUGEKI,KIHAKU,KAKUSEI,TAMASHI,1,8,16,24,40,65,10,10,15,10,20,15
YorihimeN_en02,악몽,YorihimeN0a,150,140,180,102,170,174,50,BRAVE,ALL_ATP,SHUCHU,CHOKKAN,CHOKUGEKI,KIHAKU,KAKUSEI,TAMASHI,1,8,16,24,40,65,10,10,15,10,20,15
YorihimeN_en03,악몽,YorihimeN0a,150,140,180,102,170,174,50,BRAVE,ALL_ATP,SHUCHU,CHOKKAN,CHOKUGEKI,KIHAKU,KAKUSEI,TAMASHI,1,8,16,24,40,65,10,10,15,10,20,15
YorihimeN_en04,악몽,YorihimeN0a,150,140,180,102,170,174,50,BRAVE,ALL_ATP,SHUCHU,CHOKKAN,CHOKUGEKI,KIHAKU,KAKUSEI,TAMASHI,1,1,1,1,1,1,10,10,15,10,20,15
Youmu_en01,요우무,Youmu0a,152,118,171,105,171,171,44,ACTIVE,ATP_PRY,KASOKU,HIRAMEKI,SHUCHU,HICCHU,KIAI,TAMASHI,1,1,10,24,24,65,15,15,15,20,30,65
Youmu01,요우무,Youmu0a,152,118,171,105,171,171,44,ACTIVE,ATP_PRY,KASOKU,HIRAMEKI,SHUCHU,HICCHU,RENGEKI,TAMASHI,1,1,10,24,40,65,15,15,15,20,50,65
Youmu02,요우무,Youmu0a,152,118,171,105,171,171,44,ACTIVE,ATP_PRY,KASOKU,HIRAMEKI,SHUCHU,HICCHU,RENGEKI,TAMASHI,1,1,10,24,40,65,15,15,15,20,50,65
Yousei1_en01,요정B,Yousei10a,115,130,154,83,133,140,25,ACTIVE,ALL_MGR,KONJO,NA,NA,NA,NA,NA,1,1,1,1,1,1,25,0,0,0,0,0
Yousei2_en01,요정R,Yousei20a,110,133,156,83,136,145,25,ACTIVE,ALL_MGR,KONJO,NA,NA,NA,NA,NA,1,1,1,1,1,1,25,0,0,0,0,0
YouseiL_en01,L요정,YouseiL0a,110,136,165,87,153,155,35,ACTIVE,ALL_MGR,SHUCHU,DOKONJO,TEPPEKI,HIRAMEKI,SOGEKI,NA,1,1,1,1,1,1,10,10,10,10,10,0
YouseiL_en02,L요정,YouseiL0a,110,136,165,87,153,155,35,ACTIVE,ALL_MGR,SHUCHU,DOKONJO,TEPPEKI,HIRAMEKI,SOGEKI,NA,1,1,1,1,1,1,10,10,10,10,10,0
Yugi_en01,유기,Yugi0a,160,90,175,110,143,172,50,BRAVE,ATP_DEF,TEKAGEN,HICCHU,CHOKUGEKI,TEPPEKI,KIHAKU,NEKKETSU,1,5,15,23,32,51,5,20,15,20,30,20
YugiN_en01,악몽,YugiN0a,160,90,175,110,143,172,50,BRAVE,ATP_DEF,TEKAGEN,HICCHU,CHOKUGEKI,TEPPEKI,KIHAKU,NEKKETSU,1,1,1,1,1,1,5,20,15,20,30,20
Yugi01,유기,Yugi0a,160,90,175,110,143,172,50,BRAVE,ATP_DEF,TEKAGEN,HICCHU,CHOKUGEKI,TEPPEKI,KIHAKU,NEKKETSU,1,5,15,23,32,51,5,20,15,20,50,45
Yuka_en01,유카,Yuka0a,150,162,175,105,115,175,46,BRAVE,MGR_DEF,KIHAKU,IATSU,HICCHU,TEPPEKI,CHOKUGEKI,NEKKETSU,1,1,18,24,32,45,10,10,10,10,10,10
Yuka_en02,유카,Yuka0a,150,162,175,105,115,175,46,BRAVE,MGR_DEF,KIHAKU,IATSU,HICCHU,TEPPEKI,CHOKUGEKI,NEKKETSU,1,1,18,24,32,45,10,10,10,10,10,10
Yuka_en03,유카,Yuka0a,150,162,175,105,115,175,46,BRAVE,MGR_DEF,KIHAKU,IATSU,HICCHU,TEPPEKI,CHOKUGEKI,NEKKETSU,1,1,18,24,32,45,10,10,10,10,10,10
Yuka_en04,유카,Yuka0a,150,162,175,105,115,175,46,BRAVE,MGR_DEF,KIHAKU,IATSU,HICCHU,TEPPEKI,CHOKUGEKI,NEKKETSU,1,1,18,24,32,45,10,10,10,10,10,10
Yuka_en05,유카,Yuka0a,150,162,175,105,115,175,46,BRAVE,MGR_DEF,KIHAKU,IATSU,HICCHU,TEPPEKI,CHOKUGEKI,NEKKETSU,1,1,18,24,32,45,10,10,10,10,10,10
YukaN_en01,악몽,YukaN0a,150,162,175,105,115,175,46,BRAVE,MGR_DEF,KIHAKU,IATSU,HICCHU,TEPPEKI,CHOKUGEKI,NEKKETSU,1,1,1,1,1,1,10,10,10,10,10,10
Yuka01,유카,Yuka0a,150,162,175,105,115,175,46,BRAVE,MGR_DEF,KIHAKU,IATSU,HICCHU,TEPPEKI,CHOKUGEKI,NEKKETSU,1,1,18,24,32,45,50,35,20,25,20,45
Yuka02,유카,Yuka0a,150,162,175,105,115,175,46,BRAVE,MGR_DEF,KIHAKU,IATSU,HICCHU,TEPPEKI,CHOKUGEKI,NEKKETSU,1,1,18,24,32,45,50,35,20,25,20,45
Yukari_en01,유카리,Yukari0a,135,155,190,110,135,185,55,BOSS,MGR_DEF,YUME,TEKAGEN,CHOKKAN,CHOKUGEKI,KAKUREMI,AI,1,1,10,18,40,70,0,10,10,5,10,50
Yukari_en02,유카리,Yukari0a,135,155,190,110,135,185,55,BOSS,MGR_DEF,YUME,TEKAGEN,CHOKKAN,CHOKUGEKI,KAKUREMI,AI,1,1,10,18,40,70,0,10,10,5,10,50
Yukari01,유카리,Yukari0a,135,155,190,110,135,185,55,ACTIVE,MGR_DEF,YUME,TEKAGEN,CHOKKAN,CHOKUGEKI,KAKUREMI,AI,1,1,10,18,40,70,0,5,20,25,40,80
Yukari02,유카리,Yukari0a,135,155,190,110,135,185,55,ACTIVE,MGR_DEF,YUME,TEKAGEN,CHOKKAN,CHOKUGEKI,KAKUREMI,AI,1,1,10,18,40,70,0,5,20,25,40,80
Yukari03,유카리,Yukari0a,135,155,190,110,135,185,55,ACTIVE,MGR_DEF,YUME,TEKAGEN,CHOKKAN,CHOKUGEKI,KAKUREMI,AI,1,1,10,18,40,70,0,5,20,25,40,80
YukariN_en01,악몽,YukariN0a,135,155,190,110,135,185,55,BRAVE,MGR_DEF,YUME,TEKAGEN,CHOKKAN,CHOKUGEKI,KAKUREMI,IATSU,1,1,10,18,40,68,0,10,10,5,10,10
YukariN_en02,악몽,YukariN0a,135,155,190,110,135,185,55,BRAVE,MGR_DEF,YUME,TEKAGEN,CHOKKAN,CHOKUGEKI,KAKUREMI,IATSU,1,1,10,18,40,68,0,10,10,5,10,10
Yumeko_en01,유메코,Yumeko0a,142,142,181,100,155,170,49,ACTIVE,ALL_ATP,HICCHU,HIRAMEKI,KENSHIN,CHOKUGEKI,FUKUTSU,NEKKETSU,1,12,20,29,36,45,10,10,10,10,10,15
Yumeko_en02,유메코,Yumeko0a,142,142,181,100,155,170,49,ACTIVE,ALL_ATP,HICCHU,HIRAMEKI,KENSHIN,CHOKUGEKI,FUKUTSU,NEKKETSU,1,12,20,29,36,45,10,10,10,10,10,15
Yumeko_en03,유메코,Yumeko0a,142,142,181,100,155,170,49,ACTIVE,ALL_ATP,HICCHU,HIRAMEKI,KENSHIN,CHOKUGEKI,FUKUTSU,NEKKETSU,1,12,20,29,36,45,10,10,10,10,10,15
Yumeko_en04,유메코,Yumeko0a,142,142,181,100,155,170,49,ACTIVE,ALL_ATP,HICCHU,HIRAMEKI,KENSHIN,CHOKUGEKI,FUKUTSU,NEKKETSU,1,12,20,29,36,45,10,10,10,10,10,15
